sample_id,sample_rank,q_index,cluster_id,cluster_size,weight
codecontests_cpp_426,865,,8,37,0.9436734693877551
codecontests_java_438,887,,8,37,0.8277344799785005
codecontests_cpp_479,947,,8,37,0.8975069252077561
codecontests_cpp_481,949,,8,37,0.9141274238227146
codecontests_cpp_483,952,,8,37,1.0
codecontests_cpp_486,957,,8,37,0.9461157024793388
codecontests_cpp_510,991,,8,37,1.0
codecontests_cpp_538,1035,,8,37,0.9451303155006858
codecontests_cpp_612,1157,,8,37,0.8899964400142399
codecontests_cpp_615,1163,,8,37,0.9661016949152542
codecontests_java_12,28,,9,59,0.9800164513475589
codecontests_java_13,30,,9,59,1.0
codecontests_java_37,89,,9,59,0.9623457779202051
codecontests_cpp_46,114,,9,59,0.8761492698756085
codecontests_java_56,141,,9,59,1.0
codecontests_java_62,153,,9,59,1.0
codecontests_cpp_74,176,,9,59,0.944325211463199
codecontests_java_87,215,,9,59,1.0
codecontests_java_89,219,,9,59,1.0
codecontests_java_112,278,,9,59,0.9805194805194806
codecontests_java_124,317,,9,59,0.9663171502441826
codecontests_java_125,321,,9,59,0.9607142857142857
codecontests_java_132,343,,9,59,0.9752650176678446
codecontests_cpp_147,384,,9,59,1.0
codecontests_java_154,403,,9,59,1.0
codecontests_cpp_156,405,,9,59,1.0
codecontests_java_156,406,,9,59,1.0
codecontests_java_157,407,,9,59,1.0
codecontests_cpp_178,444,,9,59,1.0
codecontests_java_185,454,,9,59,1.0
codecontests_java_186,457,,9,59,0.9882352941176471
codecontests_java_188,460,,9,59,1.0
codecontests_java_206,494,,9,59,0.8952480055497746
codecontests_java_222,519,,9,59,1.0
codecontests_cpp_229,532,,9,59,0.8476454293628809
codecontests_java_257,576,,9,59,1.0
codecontests_java_263,587,,9,59,1.0
codecontests_java_274,604,,9,59,0.9564062311315059
codecontests_cpp_284,621,,9,59,0.9061538461538462
codecontests_cpp_296,642,,9,59,0.975
codecontests_java_313,674,,9,59,0.9369247205785667
codecontests_java_318,682,,9,59,1.0
codecontests_java_328,702,,9,59,0.9139883126369613
codecontests_java_365,762,,9,59,0.9754148509782867
codecontests_java_368,768,,9,59,0.9885496183206107
codecontests_java_396,815,,9,59,0.9772727272727273
codecontests_java_397,817,,9,59,1.0
codecontests_cpp_408,832,,9,59,0.9214222222222223
codecontests_cpp_427,867,,9,59,0.9047067901234568
codecontests_java_434,879,,9,59,0.9724620155410016
codecontests_cpp_436,882,,9,59,0.77648891966759
codecontests_java_437,885,,9,59,0.8964337809969318
codecontests_cpp_446,899,,9,59,1.0
codecontests_java_453,911,,9,59,0.9907407407407407
codecontests_java_472,937,,9,59,1.0
codecontests_java_484,954,,9,59,1.0
codecontests_java_494,971,,9,59,1.0
codecontests_cpp_500,976,,9,59,0.9528061224489797
codecontests_java_500,977,,9,59,1.0
codecontests_java_536,1034,,9,59,0.992
codecontests_cpp_550,1052,,9,59,0.9746835443037974
codecontests_cpp_552,1055,,9,59,0.9256198347107438
codecontests_java_557,1064,,9,59,1.0
codecontests_java_558,1066,,9,59,0.9935275080906149
codecontests_cpp_565,1077,,9,59,0.779296875
codecontests_java_565,1078,,9,59,1.0
codecontests_cpp_595,1128,,9,59,1.0
codecontests_java_607,1149,,9,59,0.9651162790697675
codecontests_java_612,1158,,9,59,1.0
humaneval_python_33,79,,10,11,1.0
humaneval_python_115,289,,10,11,0.878662109375
apps_python_118,299,,10,11,1.0
codecontests_java_123,314,,10,11,0.9683257918552036
mbpp_python_245,555,,10,11,0.81
codecontests_cpp_283,619,,10,11,1.0
codecontests_java_343,730,,10,11,0.8842286699224361
codecontests_java_470,934,,10,11,0.9165394048775973
codecontests_java_496,973,,10,11,0.8755683427498099
codecontests_java_540,1038,,10,11,0.8444119795471148
codecontests_java_601,1139,,10,11,0.8936573820276538
apps_python_36,85,,11,4,1.0
apps_python_106,259,,11,4,1.0
codecontests_cpp_149,392,,11,4,0.9091400757166036
mbpp_python_416,846,,11,4,0.9565217391304348
humaneval_python_39,93,,12,4,1.0
humaneval_python_47,119,,12,4,0.9558823529411765
codecontests_java_189,462,,12,4,0.8525282038795552
codecontests_java_608,1151,,12,4,0.8555555555555555
apps_python_40,94,,13,4,1.0
apps_python_54,135,,13,4,1.0
codecontests_cpp_57,142,,13,4,0.9864864864864865
codecontests_cpp_154,402,,13,4,0.92
codecontests_java_7,17,,14,25,0.947887811634349
codecontests_cpp_24,57,,14,25,0.9479839950754078
codecontests_java_43,106,,14,25,1.0
codecontests_java_44,109,,14,25,0.8731523783929052
codecontests_java_57,143,,14,25,0.9499054820415879
mbpp_python_61,151,,14,25,0.8902185223725286
codecontests_java_79,191,,14,25,1.0
mbpp_python_79,192,,14,25,1.0
codecontests_java_80,195,,14,25,1.0
apps_python_127,326,,14,25,0.7609778180172024
codecontests_cpp_204,489,,14,25,1.0
codecontests_java_211,501,,14,25,1.0
codecontests_java_217,510,,14,25,1.0
codecontests_java_276,607,,14,25,0.88649013324338
codecontests_java_341,726,,14,25,1.0
codecontests_java_382,793,,14,25,1.0
codecontests_cpp_383,794,,14,25,1.0
codecontests_java_393,811,,14,25,1.0
codecontests_java_408,833,,14,25,0.9958847736625515
mbpp_python_418,851,,14,25,1.0
codecontests_java_466,927,,14,25,0.7178971559896582
codecontests_cpp_576,1095,,14,25,0.9560493827160493
codecontests_java_603,1142,,14,25,1.0
codecontests_cpp_606,1147,,14,25,1.0
codecontests_cpp_618,1169,,14,25,1.0
apps_python_44,107,,15,14,1.0
apps_python_75,179,,15,14,0.9529478458049886
humaneval_python_84,206,,15,14,0.87875
apps_python_87,213,,15,14,0.9787234042553191
apps_python_91,221,,15,14,1.0
humaneval_python_112,279,,15,14,1.0
humaneval_python_124,318,,15,14,1.0
codecontests_cpp_143,374,,15,14,0.9451303155006858
humaneval_python_151,397,,15,14,1.0
codecontests_java_214,505,,15,14,0.9607843137254902
codecontests_cpp_360,752,,15,14,1.0
codecontests_cpp_378,785,,15,14,0.8698224852071006
codecontests_cpp_603,1141,,15,14,0.8916323731138546
codecontests_cpp_604,1143,,15,14,0.8427841977962913
apps_python_49,123,,16,2,1.0
codecontests_java_579,1101,,16,2,0.8812994585589339
codecontests_java_3,7,,17,29,0.9213439999999999
codecontests_cpp_50,126,,17,29,0.8828775267538644
codecontests_java_55,138,,17,29,1.0
humaneval_python_64,159,,17,29,0.9488703923900119
codecontests_java_88,217,,17,29,0.9055631425700225
codecontests_java_93,228,,17,29,0.8727300707910126
codecontests_java_107,263,,17,29,0.8938339378492305
codecontests_cpp_109,269,,17,29,0.9787234042553191
codecontests_java_118,301,,17,29,1.0
humaneval_python_131,340,,17,29,0.9846153846153847
codecontests_java_163,419,,17,29,0.8066627007733492
codecontests_java_183,452,,17,29,1.0
codecontests_java_195,474,,17,29,0.9100155817174516
codecontests_java_210,499,,17,29,0.8303850156087408
codecontests_java_216,509,,17,29,0.9869706840390879
codecontests_java_219,514,,17,29,1.0
codecontests_java_277,610,,17,29,0.97515
codecontests_java_402,826,,17,29,1.0
codecontests_java_419,853,,17,29,1.0
codecontests_java_422,859,,17,29,0.8845740392367643
codecontests_java_432,877,,17,29,0.9963636363636363
codecontests_java_440,891,,17,29,1.0
codecontests_java_507,986,,17,29,0.9374239103968833
codecontests_java_534,1030,,17,29,0.9809523809523809
codecontests_java_554,1059,,17,29,1.0
codecontests_java_595,1129,,17,29,0.9501071319253137
codecontests_java_600,1137,,17,29,0.7826
codecontests_java_605,1146,,17,29,0.9505555555555555
codecontests_cpp_617,1167,,17,29,0.966388968687159
codecontests_cpp_14,32,,18,36,0.9267097349075518
codecontests_cpp_28,66,,18,36,0.8788265306122449
codecontests_cpp_30,72,,18,36,0.9411764705882353
codecontests_cpp_32,74,,18,36,0.9682539682539683
codecontests_cpp_65,160,,18,36,1.0
apps_python_80,193,,18,36,0.9313271604938271
codecontests_java_95,234,,18,36,0.972972972972973
codecontests_cpp_126,324,,18,36,0.9466666666666667
humaneval_python_130,335,,18,36,1.0
apps_python_136,351,,18,36,1.0
codecontests_cpp_139,360,,18,36,0.975
mbpp_python_147,386,,18,36,1.0
codecontests_cpp_161,413,,18,36,1.0
codecontests_cpp_181,448,,18,36,1.0
codecontests_cpp_185,453,,18,36,0.9111570247933886
codecontests_java_190,464,,18,36,0.8995642469975554
codecontests_cpp_223,520,,18,36,1.0
codecontests_java_233,537,,18,36,0.9394520487557584
codecontests_cpp_246,556,,18,36,1.0
codecontests_cpp_264,588,,18,36,1.0
codecontests_java_275,605,,18,36,1.0
codecontests_cpp_288,628,,18,36,0.9759036144578314
codecontests_java_309,667,,18,36,0.8578339156140823
codecontests_java_349,740,,18,36,0.9821428571428571
codecontests_cpp_366,763,,18,36,0.8725761772853184
codecontests_cpp_367,765,,18,36,0.967741935483871
codecontests_cpp_369,769,,18,36,0.9821428571428571
codecontests_java_388,802,,18,36,0.7871454076572109
codecontests_cpp_389,803,,18,36,0.9636363636363636
codecontests_cpp_458,918,,18,36,1.0
codecontests_java_487,959,,18,36,0.8539944903581267
codecontests_java_499,975,,18,36,0.9814814814814815
codecontests_cpp_504,982,,18,36,0.9787234042553191
codecontests_java_515,1000,,18,36,0.942671714440238
codecontests_java_549,1051,,18,36,1.0
codecontests_cpp_582,1106,,18,36,1.0
codecontests_cpp_15,34,,19,21,0.9025
codecontests_java_81,197,,19,21,0.7205411178355288
codecontests_java_92,225,,19,21,1.0
codecontests_cpp_115,287,,19,21,1.0
apps_python_130,332,,19,21,1.0
codecontests_java_173,434,,19,21,0.9891304347826086
codecontests_java_208,497,,19,21,1.0
codecontests_java_231,536,,19,21,1.0
codecontests_java_290,632,,19,21,0.9464937910883857
codecontests_java_301,652,,19,21,1.0
codecontests_cpp_304,658,,19,21,0.9159183673469388
codecontests_cpp_313,673,,19,21,1.0
codecontests_java_329,704,,19,21,0.8264462809917354
codecontests_java_344,732,,19,21,1.0
codecontests_java_360,753,,19,21,0.9886363636363636
codecontests_java_384,797,,19,21,1.0
codecontests_cpp_390,805,,19,21,1.0
mbpp_python_399,821,,19,21,1.0
codecontests_cpp_416,844,,19,21,0.8126721763085399
codecontests_java_495,972,,19,21,0.8275462962962963
codecontests_cpp_562,1071,,19,21,1.0
codecontests_java_2,5,,20,14,0.8742280168610921
codecontests_cpp_94,230,,20,14,1.0
codecontests_java_121,308,,20,14,0.851413543721236
apps_python_148,387,,20,14,0.9685059208868732
codecontests_cpp_213,503,,20,14,0.894083272461651
codecontests_java_228,531,,20,14,0.9753086419753086
codecontests_java_323,692,,20,14,0.9326327641208482
codecontests_cpp_374,780,,20,14,1.0
codecontests_cpp_418,849,,20,14,1.0
codecontests_java_421,857,,20,14,0.8698736898683149
codecontests_cpp_516,1001,,20,14,0.9603999999999999
codecontests_cpp_542,1041,,20,14,0.8984375
codecontests_cpp_577,1097,,20,14,0.8979591836734693
codecontests_cpp_598,1133,,20,14,1.0
codecontests_java_32,75,,21,28,0.9554419284149014
codecontests_java_91,223,,21,28,0.9910714285714286
codecontests_java_105,258,,21,28,0.9365244536940688
codecontests_cpp_118,300,,21,28,0.8984375
codecontests_java_120,305,,21,28,0.9428691451375761
humaneval_python_121,309,,21,28,1.0
codecontests_java_146,383,,21,28,1.0
codecontests_java_215,507,,21,28,0.9441082235671058
codecontests_java_264,589,,21,28,0.9858156028368794
codecontests_java_283,620,,21,28,0.876985564729887
codecontests_cpp_309,666,,21,28,0.9814814814814815
codecontests_java_312,672,,21,28,1.0
codecontests_java_339,722,,21,28,1.0
codecontests_cpp_343,729,,21,28,0.9347826086956522
codecontests_java_378,786,,21,28,0.98
codecontests_cpp_414,842,,21,28,0.9122298952996214
codecontests_java_435,881,,21,28,0.8629405482378071
codecontests_java_445,898,,21,28,1.0
codecontests_java_463,924,,21,28,1.0
codecontests_java_486,958,,21,28,0.9888752228410331
codecontests_java_508,988,,21,28,0.8365185950413222
codecontests_cpp_554,1058,,21,28,0.96
codecontests_java_561,1070,,21,28,0.7493873914012028
codecontests_java_562,1072,,21,28,1.0
codecontests_java_570,1086,,21,28,0.9569915325331931
codecontests_java_585,1111,,21,28,1.0
codecontests_java_614,1162,,21,28,0.8271743010113028
codecontests_java_626,1183,,21,28,0.942671714440238
codecontests_java_9,21,,22,11,0.8541985511682482
humaneval_python_137,356,,22,11,1.0
codecontests_cpp_235,540,,22,11,0.9016000000000001
codecontests_cpp_317,679,,22,11,0.8879437869822485
codecontests_cpp_370,771,,22,11,1.0
codecontests_java_394,812,,22,11,0.8097506925207756
codecontests_cpp_463,923,,22,11,1.0
codecontests_java_572,1088,,22,11,1.0
codecontests_cpp_590,1119,,22,11,1.0
codecontests_cpp_596,1130,,22,11,1.0
codecontests_cpp_613,1159,,22,11,0.9215686274509803
codecontests_java_14,33,,23,18,0.9434056632810095
codecontests_java_48,122,,23,18,0.9002418004836009
codecontests_java_109,270,,23,18,0.8711111111111112
codecontests_java_178,445,,23,18,0.7832
codecontests_cpp_203,487,,23,18,1.0
codecontests_cpp_220,515,,23,18,0.8916323731138546
codecontests_cpp_236,543,,23,18,1.0
codecontests_cpp_262,584,,23,18,1.0
codecontests_java_262,585,,23,18,1.0
codecontests_java_336,717,,23,18,0.9811320754716981
codecontests_java_366,764,,23,18,0.877849903858665
codecontests_cpp_412,839,,23,18,0.744329104190696
codecontests_cpp_469,931,,23,18,1.0
codecontests_java_481,950,,23,18,0.8083494655332044
codecontests_cpp_556,1061,,23,18,0.9470663265306122
codecontests_cpp_567,1081,,23,18,1.0
codecontests_cpp_574,1091,,23,18,1.0
codecontests_cpp_581,1104,,23,18,1.0
codecontests_cpp_113,282,,24,4,0.8020833333333333
codecontests_cpp_252,565,,24,4,1.0
codecontests_cpp_328,701,,24,4,0.9428691451375761
codecontests_cpp_439,888,,24,4,1.0
codecontests_cpp_248,559,,25,5,0.7619047619047619
codecontests_cpp_272,599,,25,5,1.0
codecontests_java_359,751,,25,5,0.7469118069520252
codecontests_cpp_585,1110,,25,5,0.9674818597151303
codecontests_cpp_624,1178,,25,5,1.0
codecontests_cpp_17,40,,26,34,0.9545454545454546
codecontests_java_45,112,,26,34,0.9926739926739927
codecontests_java_46,115,,26,34,0.9021899644955541
codecontests_java_63,155,,26,34,0.9066162570888469
codecontests_cpp_73,173,,26,34,0.9767441860465116
codecontests_java_75,181,,26,34,0.9030775004691312
codecontests_cpp_77,186,,26,34,0.795
codecontests_java_145,380,,26,34,0.8883727681811584
codecontests_java_147,385,,26,34,0.8661364305853638
codecontests_cpp_152,398,,26,34,0.8917824074074074
codecontests_cpp_159,410,,26,34,0.8344764517604024
codecontests_java_229,533,,26,34,0.9928571428571429
codecontests_java_259,580,,26,34,0.8821972916990937
codecontests_cpp_265,590,,26,34,0.8996539792387543
codecontests_cpp_268,594,,26,34,0.8569958847736625
codecontests_java_292,637,,26,34,1.0
codecontests_java_296,643,,26,34,1.0
codecontests_java_338,720,,26,34,0.9298469387755103
codecontests_cpp_347,736,,26,34,1.0
codecontests_cpp_402,825,,26,34,0.8519502475546431
codecontests_cpp_447,901,,26,34,0.8874186095358118
codecontests_java_450,906,,26,34,1.0
codecontests_java_452,910,,26,34,1.0
codecontests_cpp_503,980,,26,34,0.8119806094182825
codecontests_cpp_509,989,,26,34,1.0
codecontests_cpp_528,1020,,26,34,0.8973337950138505
codecontests_cpp_544,1043,,26,34,0.76546875
codecontests_java_552,1056,,26,34,0.867507721982562
codecontests_cpp_557,1063,,26,34,0.7303087586641462
codecontests_cpp_588,1115,,26,34,0.9615384615384616
codecontests_cpp_621,1174,,26,34,1.0
codecontests_cpp_625,1180,,26,34,0.8519502475546431
codecontests_java_625,1181,,26,34,0.8939330834374566
codecontests_cpp_626,1182,,26,34,0.7809626825310979
codecontests_cpp_66,162,,27,4,0.9821428571428571
codecontests_cpp_228,530,,27,4,0.9255962976148095
codecontests_cpp_294,638,,27,4,1.0
codecontests_cpp_580,1102,,27,4,0.9583333333333334
humaneval_python_41,99,,28,12,0.8879437869822485
codecontests_java_42,101,,28,12,0.9171142400929018
apps_python_47,116,,28,12,0.9795918367346939
apps_python_110,272,,28,12,0.9569943289224953
codecontests_java_114,286,,28,12,0.8356290174471993
codecontests_java_137,355,,28,12,0.8880883389458846
codecontests_java_170,429,,28,12,0.8957137292756863
codecontests_java_218,512,,28,12,0.8798652987704597
codecontests_java_299,648,,28,12,1.0
codecontests_java_307,663,,28,12,1.0
codecontests_java_358,750,,28,12,0.8442293644996348
codecontests_java_584,1109,,28,12,1.0
codecontests_java_311,670,,29,1,1.0
codecontests_cpp_29,69,,30,14,0.8875739644970415
codecontests_java_29,70,,30,14,0.9659090909090909
codecontests_java_167,424,,30,14,0.9444554651854792
codecontests_java_187,458,,30,14,0.96
codecontests_java_213,504,,30,14,0.9022222222222223
codecontests_java_239,547,,30,14,0.7138461538461539
codecontests_java_270,596,,30,14,0.9055671175858482
codecontests_cpp_323,691,,30,14,0.7838541666666667
codecontests_cpp_346,734,,30,14,0.9231064975009612
codecontests_java_387,801,,30,14,0.795
codecontests_java_398,819,,30,14,1.0
codecontests_java_461,921,,30,14,0.859375
codecontests_java_611,1156,,30,14,0.78
codecontests_java_629,1188,,30,14,0.7934772363087945
apps_python_53,132,,31,5,0.9848484848484849
apps_python_105,257,,31,5,0.9084444444444445
codecontests_java_136,353,,31,5,0.9370755998189226
codecontests_java_456,915,,31,5,1.0
codecontests_cpp_570,1085,,31,5,0.7923854848304581
codecontests_java_553,1057,,32,1,1.0
codecontests_cpp_124,316,,33,4,0.9830508474576272
codecontests_cpp_249,561,,33,4,0.9642857142857143
codecontests_cpp_593,1125,,33,4,1.0
codecontests_cpp_608,1150,,33,4,0.925
codecontests_java_152,399,,34,6,0.8968858131487889
codecontests_java_297,645,,34,6,0.9281142177275431
codecontests_java_407,831,,34,6,0.9102457309454394
codecontests_java_485,956,,34,6,0.8332631933338945
codecontests_java_531,1026,,34,6,0.7709696609161214
codecontests_java_624,1179,,34,6,1.0
codecontests_cpp_536,1033,,35,2,0.8425154528352594
codecontests_cpp_592,1123,,35,2,0.9836065573770492
apps_python_128,329,,36,2,0.9811320754716981
mbpp_python_404,827,,36,2,0.9821428571428571
codecontests_java_17,41,,37,17,0.8959297496143349
codecontests_java_19,46,,37,17,0.976128
codecontests_cpp_22,52,,37,17,0.8858131487889274
codecontests_java_27,65,,37,17,0.7978790556747885
codecontests_java_39,92,,37,17,0.8966942148760332
codecontests_java_47,118,,37,17,0.9195422948826025
codecontests_java_49,125,,37,17,0.8749479402444544
codecontests_java_139,361,,37,17,0.9625299653995584
codecontests_java_159,411,,37,17,0.9081744466359851
codecontests_java_181,449,,37,17,0.8886803861470778
codecontests_java_194,471,,37,17,0.9166080154437048
codecontests_java_235,541,,37,17,0.8621407746772178
codecontests_java_236,544,,37,17,0.9791666666666666
codecontests_java_242,551,,37,17,0.9658026159334125
codecontests_java_288,629,,37,17,0.9074019024970273
codecontests_java_521,1009,,37,17,0.7175925925925927
codecontests_cpp_610,1153,,37,17,0.9528848576467623
codecontests_java_98,243,,38,20,0.8669410150891632
codecontests_java_99,246,,38,20,0.9457794952300447
codecontests_java_134,349,,38,20,0.941084207430644
codecontests_java_197,477,,38,20,0.9455379785050115
codecontests_java_200,482,,38,20,0.9048752596326636
codecontests_java_249,562,,38,20,0.851100010628122
codecontests_java_252,566,,38,20,0.9512269471117207
codecontests_java_281,616,,38,20,0.9136870434448289
codecontests_java_294,639,,38,20,0.9138992875256612
codecontests_cpp_302,653,,38,20,0.7976350443429185
codecontests_java_324,693,,38,20,0.831756828568392
codecontests_cpp_365,761,,38,20,0.8379289823447729
codecontests_java_373,779,,38,20,0.971609977324263
codecontests_java_451,908,,38,20,0.9760487734068805
codecontests_java_503,981,,38,20,0.9278762641284949
codecontests_java_516,1002,,38,20,0.9544651123642791
codecontests_java_524,1014,,38,20,0.8952480055497746
codecontests_java_530,1024,,38,20,0.7070707070707071
codecontests_java_564,1076,,38,20,0.828514739229025
codecontests_java_599,1136,,38,20,0.927734375
codecontests_cpp_95,233,,39,7,0.8645737149892274
codecontests_cpp_199,479,,39,7,0.9444444444444444
codecontests_cpp_256,573,,39,7,0.9622641509433962
codecontests_cpp_318,681,,39,7,0.9070843716625133
codecontests_cpp_319,683,,39,7,0.9555555555555556
codecontests_cpp_473,938,,39,7,0.9411764705882353
codecontests_cpp_564,1075,,39,7,0.9262499999999999
codecontests_java_153,401,,40,4,0.9587817014169867
codecontests_cpp_207,495,,40,4,0.9055671175858482
codecontests_java_240,548,,40,4,0.9378042184964845
codecontests_cpp_599,1135,,40,4,0.7795382526029878
codecontests_java_18,44,,41,3,0.9569418189455997
codecontests_java_129,331,,41,3,0.9383680555555556
codecontests_java_555,1060,,41,3,0.9295280612244897
codecontests_cpp_1,2,,42,23,0.775047258979206
codecontests_cpp_80,194,,42,23,0.8622448979591837
codecontests_cpp_116,292,,42,23,0.7862180598913169
codecontests_cpp_145,379,,42,23,0.8600667731165627
codecontests_cpp_162,416,,42,23,0.8224716062736614
codecontests_cpp_173,433,,42,23,0.789616008653326
codecontests_java_220,516,,42,23,0.7182940516273849
codecontests_cpp_254,569,,42,23,0.783858324865728
codecontests_java_255,572,,42,23,0.783858324865728
codecontests_cpp_362,756,,42,23,0.7736888888888889
codecontests_cpp_429,871,,42,23,0.8678555098308184
codecontests_cpp_440,890,,42,23,0.8378574539120337
codecontests_cpp_470,933,,42,23,0.8184523809523809
codecontests_cpp_475,941,,42,23,0.8858131487889274
codecontests_cpp_494,970,,42,23,0.8835555555555555
codecontests_cpp_502,978,,42,23,0.8233500990702637
codecontests_cpp_524,1013,,42,23,0.83265625
codecontests_cpp_546,1046,,42,23,0.8271999999999999
codecontests_cpp_548,1049,,42,23,0.8218666666666666
codecontests_cpp_563,1073,,42,23,0.8861528082307303
codecontests_cpp_601,1138,,42,23,0.8015407986111112
codecontests_cpp_614,1161,,42,23,0.954319526627219
codecontests_cpp_627,1184,,42,23,0.7998614958448753
codecontests_java_40,96,,43,17,0.7899710409998476
codecontests_java_180,447,,43,17,0.7959183673469388
codecontests_java_191,466,,43,17,0.840926166245475
codecontests_cpp_192,467,,43,17,0.8843537414965986
codecontests_java_234,539,,43,17,0.8078525438707234
codecontests_java_327,699,,43,17,0.9373497836885114
codecontests_java_361,755,,43,17,0.801352493660186
codecontests_java_362,757,,43,17,0.9125043528289604
codecontests_java_370,772,,43,17,0.9179690323699923
codecontests_cpp_384,796,,43,17,0.9281677572873289
codecontests_cpp_393,810,,43,17,0.83984375
codecontests_cpp_409,835,,43,17,0.9464285714285714
codecontests_java_433,878,,43,17,0.9144612476370511
codecontests_cpp_476,943,,43,17,0.8946745562130178
codecontests_java_513,997,,43,17,0.8465608465608465
codecontests_cpp_534,1029,,43,17,0.7939508506616256
codecontests_java_550,1053,,43,17,0.9482635275754423
codecontests_cpp_225,525,,44,7,0.938232421875
codecontests_cpp_281,615,,44,7,0.9473777777777779
codecontests_cpp_397,816,,44,7,0.860041623309053
codecontests_java_443,895,,44,7,0.8075
codecontests_cpp_444,896,,44,7,0.876694214876033
codecontests_cpp_451,907,,44,7,0.9441082235671058
codecontests_cpp_477,945,,44,7,0.9344444444444444
codecontests_java_295,641,,45,1,0.9472
codecontests_cpp_48,121,,46,2,0.9393939393939394
codecontests_cpp_218,511,,46,2,0.9177777777777777
codecontests_java_54,136,,47,20,0.8062810447043743
apps_python_114,284,,47,20,0.8755102040816327
codecontests_java_174,436,,47,20,0.8641157382368849
codecontests_cpp_200,481,,47,20,0.7963467393045985
codecontests_java_201,484,,47,20,0.9161654414494691
codecontests_java_207,496,,47,20,0.9218666890624562
codecontests_java_223,521,,47,20,0.8700178465199286
codecontests_java_246,557,,47,20,0.9378270236995999
codecontests_java_253,568,,47,20,0.8723378941106484
codecontests_java_334,713,,47,20,0.8759894124947759
codecontests_java_426,866,,47,20,0.921658892098521
codecontests_cpp_441,892,,47,20,0.8919753086419753
codecontests_java_477,946,,47,20,0.8335302457466919
codecontests_java_483,953,,47,20,0.8898682805268779
codecontests_java_502,979,,47,20,0.8742066233106126
codecontests_java_528,1021,,47,20,0.9037889307677047
codecontests_java_560,1069,,47,20,0.9183333333333333
codecontests_java_577,1098,,47,20,0.906518786781349
codecontests_java_593,1126,,47,20,0.9377285318559557
codecontests_java_618,1170,,47,20,0.8952479017253147
codecontests_java_247,558,,48,4,0.9357395850902345
codecontests_java_317,680,,48,4,0.8994082840236687
codecontests_java_400,822,,48,4,0.9277681660899655
codecontests_java_448,903,,48,4,0.8966089965397924
codecontests_java_101,252,,49,15,0.9046698393813205
codecontests_java_126,325,,49,15,0.9297814776274713
codecontests_java_161,414,,49,15,0.9046305704746697
codecontests_java_273,601,,49,15,0.7860448558205768
codecontests_java_315,678,,49,15,0.8533757298319672
codecontests_java_356,746,,49,15,0.8224489795918367
codecontests_java_379,788,,49,15,0.8891486874269316
codecontests_java_444,897,,49,15,0.8421550094517959
codecontests_java_471,935,,49,15,0.8023275425872828
codecontests_java_474,940,,49,15,0.8431249999999999
codecontests_java_476,944,,49,15,0.8038902598345188
codecontests_java_510,992,,49,15,0.922077922077922
codecontests_java_523,1012,,49,15,0.9251700680272108
codecontests_java_538,1036,,49,15,0.866875
codecontests_java_586,1113,,49,15,0.8506248760166634
codecontests_java_20,49,,50,18,0.8280000000000001
codecontests_java_41,98,,50,18,0.8986338336987687
codecontests_java_61,150,,50,18,0.849179851937872
codecontests_java_65,161,,50,18,0.8577199848503977
codecontests_java_73,174,,50,18,0.8473372781065089
codecontests_java_138,359,,50,18,0.8421842747232126
codecontests_java_175,438,,50,18,0.8832199546485261
codecontests_java_176,440,,50,18,0.740354979275162
codecontests_java_179,446,,50,18,0.9153061224489797
codecontests_java_298,647,,50,18,0.7986510612973616
codecontests_java_321,687,,50,18,0.8513058804678737
codecontests_java_340,724,,50,18,0.7982006920415224
codecontests_java_347,737,,50,18,0.8325850661625709
codecontests_java_465,926,,50,18,0.7123702422145328
codecontests_java_473,939,,50,18,0.8634745461018156
codecontests_java_519,1006,,50,18,0.8191556395715185
codecontests_java_548,1050,,50,18,0.9230769230769231
codecontests_java_587,1114,,50,18,0.8193771626297578
apps_python_134,347,,51,2,0.9211999999999999
mbpp_python_370,773,,51,2,0.8590124925639501
codecontests_java_64,158,,52,7,0.8547525809896761
codecontests_java_67,164,,52,7,0.9193079584775086
codecontests_cpp_322,689,,52,7,0.9104132231404959
codecontests_java_325,694,,52,7,0.8328082335643773
codecontests_java_464,925,,52,7,0.6899063475546307
codecontests_java_526,1017,,52,7,0.8875739644970415
codecontests_java_621,1175,,52,7,0.8344764517604024
codecontests_java_149,393,,53,4,0.8767340467697187
codecontests_cpp_190,463,,53,4,0.7619047619047619
codecontests_java_491,965,,53,4,0.9045265348595213
codecontests_java_532,1027,,53,4,0.878858024691358
codecontests_java_108,266,,54,7,0.9043005671077505
codecontests_java_254,570,,54,7,0.8653978052126201
codecontests_java_457,917,,54,7,0.8563547863710113
codecontests_java_517,1004,,54,7,0.8310034602076125
codecontests_java_573,1090,,54,7,0.8836486578785603
codecontests_java_582,1107,,54,7,0.8304758852747958
codecontests_java_604,1144,,54,7,0.8930080908102886
codecontests_java_193,469,,55,3,0.8532031025567365
codecontests_cpp_297,644,,55,3,0.8963331824354912
codecontests_cpp_505,984,,55,3,0.8709333333333333
codecontests_cpp_53,133,,56,9,0.7880049979175343
codecontests_java_172,432,,56,9,0.7407407407407407
codecontests_java_196,475,,56,9,0.8031327874688502
codecontests_cpp_303,656,,56,9,0.8301234567901234
codecontests_cpp_329,703,,56,9,0.837308650765397
codecontests_java_376,784,,56,9,0.8902185223725286
codecontests_java_381,792,,56,9,0.8858131487889274
codecontests_java_547,1048,,56,9,0.8251239669421487
codecontests_java_583,1108,,56,9,0.8475686570924665
