sample_id,variant,frame,delivery_object,rank,pos,token,attn
humaneval_python_74,develop_below,develop,below,1,135, the,0.08250083029270172
humaneval_python_74,develop_below,develop,below,2,18, query,0.08040852099657059
humaneval_python_74,develop_below,develop,below,3,228,\n\n,0.043884653598070145
humaneval_python_74,develop_below,develop,below,4,223,assistant,0.04122045263648033
humaneval_python_74,develop_below,develop,below,5,138, below,0.038348399102687836
apps_python_75,write_file,write,file,1,135, the,0.13006974756717682
apps_python_75,write_file,write,file,2,18, query,0.07210298627614975
apps_python_75,write_file,write,file,3,228,\n\n,0.04322119429707527
apps_python_75,write_file,write,file,4,223,assistant,0.037415869534015656
apps_python_75,write_file,write,file,5,149, below,0.034803688526153564
apps_python_75,write_below,write,below,1,135, the,0.12686967849731445
apps_python_75,write_below,write,below,2,18, query,0.06167510524392128
apps_python_75,write_below,write,below,3,225,\n\n,0.043414779007434845
apps_python_75,write_below,write,below,4,220,assistant,0.035795148462057114
apps_python_75,write_below,write,below,5,138, below,0.03131246566772461
apps_python_75,develop_file,develop,file,1,135, the,0.08437664806842804
apps_python_75,develop_file,develop,file,2,18, query,0.07834838330745697
apps_python_75,develop_file,develop,file,3,228,\n\n,0.044924549758434296
apps_python_75,develop_file,develop,file,4,149, below,0.038679637014865875
apps_python_75,develop_file,develop,file,5,223,assistant,0.038598332554101944
apps_python_75,develop_below,develop,below,1,135, the,0.08460426330566406
apps_python_75,develop_below,develop,below,2,18, query,0.06957916915416718
apps_python_75,develop_below,develop,below,3,225,\n\n,0.04491494968533516
apps_python_75,develop_below,develop,below,4,220,assistant,0.0383896641433239
apps_python_75,develop_below,develop,below,5,38,"{""",0.030503392219543457
codecontests_cpp_75,write_file,write,file,1,135, the,0.1414088010787964
codecontests_cpp_75,write_file,write,file,2,18, query,0.04529418796300888
codecontests_cpp_75,write_file,write,file,3,245,\n\n,0.04498351365327835
codecontests_cpp_75,write_file,write,file,4,240,assistant,0.04168964922428131
codecontests_cpp_75,write_file,write,file,5,171, how,0.036874376237392426
codecontests_cpp_75,write_below,write,below,1,135, the,0.14063887298107147
codecontests_cpp_75,write_below,write,below,2,138, below,0.05286199226975441
codecontests_cpp_75,write_below,write,below,3,242,\n\n,0.04315490648150444
codecontests_cpp_75,write_below,write,below,4,18, query,0.04271657392382622
codecontests_cpp_75,write_below,write,below,5,237,assistant,0.039570439606904984
codecontests_cpp_75,develop_file,develop,file,1,135, the,0.10343829542398453
codecontests_cpp_75,develop_file,develop,file,2,18, query,0.05000146105885506
codecontests_cpp_75,develop_file,develop,file,3,245,\n\n,0.04664330184459686
codecontests_cpp_75,develop_file,develop,file,4,240,assistant,0.04323470592498779
codecontests_cpp_75,develop_file,develop,file,5,171, how,0.04196886718273163
codecontests_cpp_75,develop_below,develop,below,1,135, the,0.10372541844844818
codecontests_cpp_75,develop_below,develop,below,2,18, query,0.04823390021920204
codecontests_cpp_75,develop_below,develop,below,3,242,\n\n,0.044859446585178375
codecontests_cpp_75,develop_below,develop,below,4,138, below,0.042918574064970016
codecontests_cpp_75,develop_below,develop,below,5,237,assistant,0.04203037545084953
codecontests_java_75,write_file,write,file,1,135, the,0.1574864387512207
codecontests_java_75,write_file,write,file,2,240,\n\n,0.049910642206668854
codecontests_java_75,write_file,write,file,3,18, query,0.039945270866155624
codecontests_java_75,write_file,write,file,4,235,assistant,0.03778602182865143
codecontests_java_75,write_file,write,file,5,171, how,0.03735000267624855
codecontests_java_75,write_below,write,below,1,135, the,0.1500397026538849
codecontests_java_75,write_below,write,below,2,138, below,0.05349503830075264
codecontests_java_75,write_below,write,below,3,237,\n\n,0.0469503216445446
codecontests_java_75,write_below,write,below,4,232,assistant,0.03838937729597092
codecontests_java_75,write_below,write,below,5,18, query,0.03835834562778473
codecontests_java_75,develop_file,develop,file,1,135, the,0.11163780838251114
codecontests_java_75,develop_file,develop,file,2,240,\n\n,0.05263734981417656
codecontests_java_75,develop_file,develop,file,3,18, query,0.043729376047849655
codecontests_java_75,develop_file,develop,file,4,235,assistant,0.041071567684412
codecontests_java_75,develop_file,develop,file,5,149, below,0.040081560611724854
codecontests_java_75,develop_below,develop,below,1,135, the,0.10493963956832886
codecontests_java_75,develop_below,develop,below,2,237,\n\n,0.049468304961919785
codecontests_java_75,develop_below,develop,below,3,138, below,0.044928014278411865
codecontests_java_75,develop_below,develop,below,4,18, query,0.043306928128004074
codecontests_java_75,develop_below,develop,below,5,232,assistant,0.04069124534726143
apps_python_76,write_file,write,file,1,135, the,0.13916590809822083
apps_python_76,write_file,write,file,2,18, query,0.05671149492263794
apps_python_76,write_file,write,file,3,241,\n\n,0.041061971336603165
apps_python_76,write_file,write,file,4,236,assistant,0.03515014424920082
apps_python_76,write_file,write,file,5,149, below,0.03187097981572151
apps_python_76,write_below,write,below,1,135, the,0.14309677481651306
apps_python_76,write_below,write,below,2,138, below,0.0524187795817852
apps_python_76,write_below,write,below,3,18, query,0.048955611884593964
apps_python_76,write_below,write,below,4,238,\n\n,0.03935125470161438
apps_python_76,write_below,write,below,5,233,assistant,0.03290243446826935
apps_python_76,develop_file,develop,file,1,135, the,0.09360358119010925
apps_python_76,develop_file,develop,file,2,18, query,0.06140124797821045
apps_python_76,develop_file,develop,file,3,241,\n\n,0.0431407168507576
apps_python_76,develop_file,develop,file,4,236,assistant,0.037047192454338074
apps_python_76,develop_file,develop,file,5,149, below,0.034891434013843536
apps_python_76,develop_below,develop,below,1,135, the,0.09479260444641113
apps_python_76,develop_below,develop,below,2,18, query,0.055190470069646835
apps_python_76,develop_below,develop,below,3,138, below,0.04585650563240051
apps_python_76,develop_below,develop,below,4,238,\n\n,0.040722403675317764
apps_python_76,develop_below,develop,below,5,233,assistant,0.03612525388598442
codecontests_java_76,write_file,write,file,1,135, the,0.14824029803276062
codecontests_java_76,write_file,write,file,2,210,\n\n,0.049978241324424744
codecontests_java_76,write_file,write,file,3,18, query,0.04677394777536392
codecontests_java_76,write_file,write,file,4,205,assistant,0.045996688306331635
codecontests_java_76,write_file,write,file,5,149, below,0.03385259583592415
codecontests_java_76,write_below,write,below,1,135, the,0.14205694198608398
codecontests_java_76,write_below,write,below,2,207,\n\n,0.047724977135658264
codecontests_java_76,write_below,write,below,3,18, query,0.046827852725982666
codecontests_java_76,write_below,write,below,4,202,assistant,0.043981488794088364
codecontests_java_76,write_below,write,below,5,138, below,0.03120136633515358
codecontests_java_76,develop_file,develop,file,1,135, the,0.10957925021648407
codecontests_java_76,develop_file,develop,file,2,210,\n\n,0.052566371858119965
codecontests_java_76,develop_file,develop,file,3,18, query,0.05040479451417923
codecontests_java_76,develop_file,develop,file,4,205,assistant,0.04781370982527733
codecontests_java_76,develop_file,develop,file,5,149, below,0.0370352528989315
codecontests_java_76,develop_below,develop,below,1,135, the,0.1049388200044632
codecontests_java_76,develop_below,develop,below,2,18, query,0.0527777262032032
codecontests_java_76,develop_below,develop,below,3,207,\n\n,0.04998524487018585
codecontests_java_76,develop_below,develop,below,4,202,assistant,0.04725731909275055
codecontests_java_76,develop_below,develop,below,5,24, function,0.027528131380677223
humaneval_python_76,write_file,write,file,1,135, the,0.1360744684934616
humaneval_python_76,write_file,write,file,2,18, query,0.06743026524782181
humaneval_python_76,write_file,write,file,3,213,\n\n,0.04261036962270737
humaneval_python_76,write_file,write,file,4,208,assistant,0.04133295267820358
humaneval_python_76,write_file,write,file,5,149, below,0.03736808896064758
humaneval_python_76,write_below,write,below,1,135, the,0.15308795869350433
humaneval_python_76,write_below,write,below,2,18, query,0.06452257931232452
humaneval_python_76,write_below,write,below,3,210,\n\n,0.043901991099119186
humaneval_python_76,write_below,write,below,4,205,assistant,0.043019481003284454
humaneval_python_76,write_below,write,below,5,138, below,0.035539865493774414
humaneval_python_76,develop_file,develop,file,1,135, the,0.09391521662473679
humaneval_python_76,develop_file,develop,file,2,18, query,0.07210673391819
humaneval_python_76,develop_file,develop,file,3,213,\n\n,0.04479231312870979
humaneval_python_76,develop_file,develop,file,4,208,assistant,0.04313323646783829
humaneval_python_76,develop_file,develop,file,5,149, below,0.04097602516412735
humaneval_python_76,develop_below,develop,below,1,135, the,0.10244499146938324
humaneval_python_76,develop_below,develop,below,2,18, query,0.0720846876502037
humaneval_python_76,develop_below,develop,below,3,210,\n\n,0.047959670424461365
humaneval_python_76,develop_below,develop,below,4,205,assistant,0.04616208001971245
humaneval_python_76,develop_below,develop,below,5,38,"{""",0.034356407821178436
apps_python_77,write_file,write,file,1,135, the,0.13026311993598938
apps_python_77,write_file,write,file,2,18, query,0.058652959764003754
apps_python_77,write_file,write,file,3,242,\n\n,0.04215019941329956
apps_python_77,write_file,write,file,4,237,assistant,0.03572743758559227
apps_python_77,write_file,write,file,5,8, call,0.027958756312727928
apps_python_77,write_below,write,below,1,135, the,0.14874130487442017
apps_python_77,write_below,write,below,2,138, below,0.053562551736831665
apps_python_77,write_below,write,below,3,18, query,0.05147396773099899
apps_python_77,write_below,write,below,4,239,\n\n,0.03962021321058273
apps_python_77,write_below,write,below,5,234,assistant,0.03189102187752724
apps_python_77,develop_file,develop,file,1,135, the,0.08764689415693283
apps_python_77,develop_file,develop,file,2,18, query,0.0647556483745575
apps_python_77,develop_file,develop,file,3,242,\n\n,0.043155159801244736
apps_python_77,develop_file,develop,file,4,237,assistant,0.03702547401189804
apps_python_77,develop_file,develop,file,5,8, call,0.031805768609046936
apps_python_77,develop_below,develop,below,1,135, the,0.09771033376455307
apps_python_77,develop_below,develop,below,2,18, query,0.05972110107541084
apps_python_77,develop_below,develop,below,3,138, below,0.04692070931196213
apps_python_77,develop_below,develop,below,4,239,\n\n,0.041016753762960434
apps_python_77,develop_below,develop,below,5,234,assistant,0.03415890783071518
codecontests_cpp_77,write_file,write,file,1,135, the,0.13402269780635834
codecontests_cpp_77,write_file,write,file,2,242,\n\n,0.047479771077632904
codecontests_cpp_77,write_file,write,file,3,18, query,0.04390599951148033
codecontests_cpp_77,write_file,write,file,4,237,assistant,0.04261253774166107
codecontests_cpp_77,write_file,write,file,5,149, below,0.03025561198592186
codecontests_cpp_77,write_below,write,below,1,135, the,0.15381555259227753
codecontests_cpp_77,write_below,write,below,2,138, below,0.05382821708917618
codecontests_cpp_77,write_below,write,below,3,239,\n\n,0.04496915265917778
codecontests_cpp_77,write_below,write,below,4,234,assistant,0.04087727144360542
codecontests_cpp_77,write_below,write,below,5,18, query,0.03784085810184479
codecontests_cpp_77,develop_file,develop,file,1,135, the,0.09842618554830551
codecontests_cpp_77,develop_file,develop,file,2,18, query,0.04770076274871826
codecontests_cpp_77,develop_file,develop,file,3,242,\n\n,0.047306448221206665
codecontests_cpp_77,develop_file,develop,file,4,237,assistant,0.04557163640856743
codecontests_cpp_77,develop_file,develop,file,5,149, below,0.03227148950099945
codecontests_cpp_77,develop_below,develop,below,1,135, the,0.10862452536821365
codecontests_cpp_77,develop_below,develop,below,2,239,\n\n,0.0462309792637825
codecontests_cpp_77,develop_below,develop,below,3,138, below,0.04447295889258385
codecontests_cpp_77,develop_below,develop,below,4,234,assistant,0.04412283003330231
codecontests_cpp_77,develop_below,develop,below,5,18, query,0.04283846169710159
codecontests_java_77,write_file,write,file,1,135, the,0.14063365757465363
codecontests_java_77,write_file,write,file,2,149, below,0.04962492734193802
codecontests_java_77,write_file,write,file,3,136, function,0.0404743067920208
codecontests_java_77,write_file,write,file,4,329,\n\n,0.04042685776948929
codecontests_java_77,write_file,write,file,5,18, query,0.03932087868452072
codecontests_java_77,write_below,write,below,1,135, the,0.14035503566265106
codecontests_java_77,write_below,write,below,2,138, below,0.0898311585187912
codecontests_java_77,write_below,write,below,3,136, function,0.040525540709495544
codecontests_java_77,write_below,write,below,4,326,\n\n,0.03745540603995323
codecontests_java_77,write_below,write,below,5,18, query,0.0350431427359581
codecontests_java_77,develop_file,develop,file,1,135, the,0.10507176071405411
codecontests_java_77,develop_file,develop,file,2,149, below,0.05533888563513756
codecontests_java_77,develop_file,develop,file,3,18, query,0.043798211961984634
codecontests_java_77,develop_file,develop,file,4,329,\n\n,0.04279186949133873
codecontests_java_77,develop_file,develop,file,5,324,assistant,0.03995756804943085
codecontests_java_77,develop_below,develop,below,1,135, the,0.10550252348184586
codecontests_java_77,develop_below,develop,below,2,138, below,0.08198706805706024
codecontests_java_77,develop_below,develop,below,3,326,\n\n,0.04195992276072502
codecontests_java_77,develop_below,develop,below,4,18, query,0.04095783829689026
codecontests_java_77,develop_below,develop,below,5,321,assistant,0.036876130849123
humaneval_python_78,write_file,write,file,1,135, the,0.145887553691864
humaneval_python_78,write_file,write,file,2,18, query,0.06393780559301376
humaneval_python_78,write_file,write,file,3,186,assistant,0.04867676645517349
humaneval_python_78,write_file,write,file,4,191,\n\n,0.04816484451293945
humaneval_python_78,write_file,write,file,5,149, below,0.03616278991103172
humaneval_python_78,write_below,write,below,1,135, the,0.13156181573867798
humaneval_python_78,write_below,write,below,2,18, query,0.061612993478775024
humaneval_python_78,write_below,write,below,3,188,\n\n,0.04687633737921715
humaneval_python_78,write_below,write,below,4,183,assistant,0.045477863401174545
humaneval_python_78,write_below,write,below,5,138, below,0.03876747190952301
humaneval_python_78,develop_file,develop,file,1,135, the,0.09015227109193802
humaneval_python_78,develop_file,develop,file,2,18, query,0.06914693862199783
humaneval_python_78,develop_file,develop,file,3,191,\n\n,0.05119613930583
humaneval_python_78,develop_file,develop,file,4,186,assistant,0.04999614134430885
humaneval_python_78,develop_file,develop,file,5,149, below,0.04041122645139694
humaneval_python_78,develop_below,develop,below,1,135, the,0.08405178040266037
humaneval_python_78,develop_below,develop,below,2,18, query,0.06717169284820557
humaneval_python_78,develop_below,develop,below,3,188,\n\n,0.04997735098004341
humaneval_python_78,develop_below,develop,below,4,183,assistant,0.04882162809371948
humaneval_python_78,develop_below,develop,below,5,38,"{""",0.0379321426153183
apps_python_79,write_file,write,file,1,135, the,0.12994685769081116
apps_python_79,write_file,write,file,2,18, query,0.06052260473370552
apps_python_79,write_file,write,file,3,225,\n\n,0.0472930483520031
apps_python_79,write_file,write,file,4,220,assistant,0.03814714401960373
apps_python_79,write_file,write,file,5,38,"{""",0.02843409962952137
apps_python_79,write_below,write,below,1,135, the,0.13805170357227325
apps_python_79,write_below,write,below,2,18, query,0.056390181183815
apps_python_79,write_below,write,below,3,222,\n\n,0.04401008412241936
apps_python_79,write_below,write,below,4,138, below,0.04151175916194916
apps_python_79,write_below,write,below,5,217,assistant,0.038609299808740616
apps_python_79,develop_file,develop,file,1,135, the,0.08682616800069809
apps_python_79,develop_file,develop,file,2,18, query,0.06648298352956772
apps_python_79,develop_file,develop,file,3,225,\n\n,0.04941858351230621
apps_python_79,develop_file,develop,file,4,220,assistant,0.040585409849882126
apps_python_79,develop_file,develop,file,5,38,"{""",0.030908910557627678
apps_python_79,develop_below,develop,below,1,135, the,0.0956120565533638
apps_python_79,develop_below,develop,below,2,18, query,0.06192890554666519
apps_python_79,develop_below,develop,below,3,222,\n\n,0.04583314433693886
apps_python_79,develop_below,develop,below,4,217,assistant,0.040002863854169846
apps_python_79,develop_below,develop,below,5,138, below,0.03698442876338959
codecontests_cpp_79,write_file,write,file,1,135, the,0.1326296031475067
codecontests_cpp_79,write_file,write,file,2,238,assistant,0.04786387458443642
codecontests_cpp_79,write_file,write,file,3,18, query,0.04649467393755913
codecontests_cpp_79,write_file,write,file,4,243,\n\n,0.04649440944194794
codecontests_cpp_79,write_file,write,file,5,149, below,0.03020712174475193
codecontests_cpp_79,write_below,write,below,1,135, the,0.15053032338619232
codecontests_cpp_79,write_below,write,below,2,138, below,0.05546332150697708
codecontests_cpp_79,write_below,write,below,3,240,\n\n,0.04457933455705643
codecontests_cpp_79,write_below,write,below,4,18, query,0.04205895960330963
codecontests_cpp_79,write_below,write,below,5,235,assistant,0.04165187105536461
codecontests_cpp_79,develop_file,develop,file,1,135, the,0.1000078022480011
codecontests_cpp_79,develop_file,develop,file,2,18, query,0.05107825621962547
codecontests_cpp_79,develop_file,develop,file,3,238,assistant,0.04805442690849304
codecontests_cpp_79,develop_file,develop,file,4,243,\n\n,0.04682937636971474
codecontests_cpp_79,develop_file,develop,file,5,149, below,0.031297340989112854
codecontests_cpp_79,develop_below,develop,below,1,135, the,0.11032752692699432
codecontests_cpp_79,develop_below,develop,below,2,18, query,0.048030268400907516
codecontests_cpp_79,develop_below,develop,below,3,240,\n\n,0.04631727561354637
codecontests_cpp_79,develop_below,develop,below,4,235,assistant,0.04599888250231743
codecontests_cpp_79,develop_below,develop,below,5,138, below,0.04529322683811188
codecontests_java_79,write_file,write,file,1,135, the,0.14799010753631592
codecontests_java_79,write_file,write,file,2,238,\n\n,0.04900510981678963
codecontests_java_79,write_file,write,file,3,233,assistant,0.04313832148909569
codecontests_java_79,write_file,write,file,4,18, query,0.04047458991408348
codecontests_java_79,write_file,write,file,5,149, below,0.029159534722566605
codecontests_java_79,write_below,write,below,1,135, the,0.13401557505130768
codecontests_java_79,write_below,write,below,2,18, query,0.05006574094295502
codecontests_java_79,write_below,write,below,3,138, below,0.04827114939689636
codecontests_java_79,write_below,write,below,4,235,\n\n,0.04402187839150429
codecontests_java_79,write_below,write,below,5,230,assistant,0.041240788996219635
codecontests_java_79,develop_file,develop,file,1,135, the,0.10892000794410706
codecontests_java_79,develop_file,develop,file,2,238,\n\n,0.0505630299448967
codecontests_java_79,develop_file,develop,file,3,233,assistant,0.04595714062452316
codecontests_java_79,develop_file,develop,file,4,18, query,0.04495267570018768
codecontests_java_79,develop_file,develop,file,5,149, below,0.03148331493139267
codecontests_java_79,develop_below,develop,below,1,135, the,0.09749656170606613
codecontests_java_79,develop_below,develop,below,2,18, query,0.054739657789468765
codecontests_java_79,develop_below,develop,below,3,235,\n\n,0.046932972967624664
codecontests_java_79,develop_below,develop,below,4,230,assistant,0.04577973112463951
codecontests_java_79,develop_below,develop,below,5,138, below,0.03983306884765625
mbpp_python_79,write_file,write,file,1,135, the,0.13684605062007904
mbpp_python_79,write_file,write,file,2,18, query,0.061085477471351624
mbpp_python_79,write_file,write,file,3,197,\n\n,0.04383115470409393
mbpp_python_79,write_file,write,file,4,192,assistant,0.036821797490119934
mbpp_python_79,write_file,write,file,5,38,"{""",0.03528403863310814
mbpp_python_79,write_below,write,below,1,135, the,0.1339922845363617
mbpp_python_79,write_below,write,below,2,18, query,0.05681072548031807
mbpp_python_79,write_below,write,below,3,194,\n\n,0.04541642963886261
mbpp_python_79,write_below,write,below,4,189,assistant,0.03452117368578911
mbpp_python_79,write_below,write,below,5,8, call,0.03298278898000717
mbpp_python_79,develop_file,develop,file,1,135, the,0.0906713679432869
mbpp_python_79,develop_file,develop,file,2,18, query,0.06717322766780853
mbpp_python_79,develop_file,develop,file,3,197,\n\n,0.04653075337409973
mbpp_python_79,develop_file,develop,file,4,38,"{""",0.038766756653785706
mbpp_python_79,develop_file,develop,file,5,192,assistant,0.03855175897479057
mbpp_python_79,develop_below,develop,below,1,135, the,0.089621402323246
mbpp_python_79,develop_below,develop,below,2,18, query,0.06361719220876694
mbpp_python_79,develop_below,develop,below,3,194,\n\n,0.04796706512570381
mbpp_python_79,develop_below,develop,below,4,8, call,0.037215761840343475
mbpp_python_79,develop_below,develop,below,5,189,assistant,0.03666800260543823
apps_python_80,write_file,write,file,1,135, the,0.14623336493968964
apps_python_80,write_file,write,file,2,18, query,0.05139166861772537
apps_python_80,write_file,write,file,3,240,\n\n,0.04438751935958862
apps_python_80,write_file,write,file,4,149, below,0.03348743915557861
apps_python_80,write_file,write,file,5,235,assistant,0.028893081471323967
apps_python_80,write_below,write,below,1,135, the,0.13754376769065857
apps_python_80,write_below,write,below,2,138, below,0.0541972778737545
apps_python_80,write_below,write,below,3,18, query,0.04949984699487686
apps_python_80,write_below,write,below,4,237,\n\n,0.041674621403217316
apps_python_80,write_below,write,below,5,232,assistant,0.02994483895599842
apps_python_80,develop_file,develop,file,1,135, the,0.0978178083896637
apps_python_80,develop_file,develop,file,2,18, query,0.058238476514816284
apps_python_80,develop_file,develop,file,3,240,\n\n,0.04536934569478035
apps_python_80,develop_file,develop,file,4,149, below,0.03621159866452217
apps_python_80,develop_file,develop,file,5,235,assistant,0.03016626089811325
apps_python_80,develop_below,develop,below,1,135, the,0.09170444309711456
apps_python_80,develop_below,develop,below,2,18, query,0.05702187493443489
apps_python_80,develop_below,develop,below,3,138, below,0.04666416347026825
apps_python_80,develop_below,develop,below,4,237,\n\n,0.044269248843193054
apps_python_80,develop_below,develop,below,5,38,"{""",0.0321505106985569
codecontests_cpp_80,write_file,write,file,1,135, the,0.14403697848320007
codecontests_cpp_80,write_file,write,file,2,18, query,0.041456036269664764
codecontests_cpp_80,write_file,write,file,3,281,\n\n,0.04073142632842064
codecontests_cpp_80,write_file,write,file,4,276,assistant,0.039587173610925674
codecontests_cpp_80,write_file,write,file,5,134,Write,0.03288537263870239
codecontests_cpp_80,write_below,write,below,1,135, the,0.15048129856586456
codecontests_cpp_80,write_below,write,below,2,138, below,0.07995523512363434
codecontests_cpp_80,write_below,write,below,3,18, query,0.04415838420391083
codecontests_cpp_80,write_below,write,below,4,278,\n\n,0.03811601921916008
codecontests_cpp_80,write_below,write,below,5,273,assistant,0.035962775349617004
codecontests_cpp_80,develop_file,develop,file,1,135, the,0.10824026167392731
codecontests_cpp_80,develop_file,develop,file,2,281,\n\n,0.04493364319205284
codecontests_cpp_80,develop_file,develop,file,3,18, query,0.044858675450086594
codecontests_cpp_80,develop_file,develop,file,4,276,assistant,0.043491289019584656
codecontests_cpp_80,develop_file,develop,file,5,149, below,0.033881355077028275
codecontests_cpp_80,develop_below,develop,below,1,135, the,0.11610036343336105
codecontests_cpp_80,develop_below,develop,below,2,138, below,0.07205667346715927
codecontests_cpp_80,develop_below,develop,below,3,18, query,0.05112980678677559
codecontests_cpp_80,develop_below,develop,below,4,278,\n\n,0.041572995483875275
codecontests_cpp_80,develop_below,develop,below,5,273,assistant,0.03969091176986694
codecontests_java_80,write_file,write,file,1,135, the,0.1426989883184433
codecontests_java_80,write_file,write,file,2,149, below,0.04796333983540535
codecontests_java_80,write_file,write,file,3,18, query,0.04547768831253052
codecontests_java_80,write_file,write,file,4,276,\n\n,0.04247152432799339
codecontests_java_80,write_file,write,file,5,136, function,0.03659190237522125
codecontests_java_80,write_below,write,below,1,135, the,0.1324019730091095
codecontests_java_80,write_below,write,below,2,138, below,0.06215749308466911
codecontests_java_80,write_below,write,below,3,18, query,0.04759489372372627
codecontests_java_80,write_below,write,below,4,273,\n\n,0.03913414105772972
codecontests_java_80,write_below,write,below,5,134,Write,0.037578340619802475
codecontests_java_80,develop_file,develop,file,1,135, the,0.11279352754354477
codecontests_java_80,develop_file,develop,file,2,149, below,0.053050264716148376
codecontests_java_80,develop_file,develop,file,3,18, query,0.05080978199839592
codecontests_java_80,develop_file,develop,file,4,276,\n\n,0.04357835650444031
codecontests_java_80,develop_file,develop,file,5,271,assistant,0.03801700845360756
codecontests_java_80,develop_below,develop,below,1,135, the,0.11030055582523346
codecontests_java_80,develop_below,develop,below,2,138, below,0.05428393930196762
codecontests_java_80,develop_below,develop,below,3,18, query,0.05350537970662117
codecontests_java_80,develop_below,develop,below,4,273,\n\n,0.04246143624186516
codecontests_java_80,develop_below,develop,below,5,268,assistant,0.036457184702157974
apps_python_81,write_file,write,file,1,135, the,0.14776694774627686
apps_python_81,write_file,write,file,2,18, query,0.05617969110608101
apps_python_81,write_file,write,file,3,250,\n\n,0.04289880022406578
apps_python_81,write_file,write,file,4,149, below,0.034213874489068985
apps_python_81,write_file,write,file,5,245,assistant,0.03242407739162445
apps_python_81,write_below,write,below,1,135, the,0.14049895107746124
apps_python_81,write_below,write,below,2,18, query,0.06982850283384323
apps_python_81,write_below,write,below,3,138, below,0.054765865206718445
apps_python_81,write_below,write,below,4,247,\n\n,0.04135466367006302
apps_python_81,write_below,write,below,5,242,assistant,0.031337134540081024
apps_python_81,develop_file,develop,file,1,135, the,0.10025288164615631
apps_python_81,develop_file,develop,file,2,18, query,0.060509227216243744
apps_python_81,develop_file,develop,file,3,250,\n\n,0.04562648385763168
apps_python_81,develop_file,develop,file,4,149, below,0.03832387551665306
apps_python_81,develop_file,develop,file,5,245,assistant,0.03429030999541283
apps_python_81,develop_below,develop,below,1,135, the,0.09610581398010254
apps_python_81,develop_below,develop,below,2,18, query,0.07814681529998779
apps_python_81,develop_below,develop,below,3,138, below,0.04654629901051521
apps_python_81,develop_below,develop,below,4,247,\n\n,0.044256359338760376
apps_python_81,develop_below,develop,below,5,38,"{""",0.0346599817276001
codecontests_java_81,write_file,write,file,1,135, the,0.138946071267128
codecontests_java_81,write_file,write,file,2,225,\n\n,0.052367858588695526
codecontests_java_81,write_file,write,file,3,18, query,0.047613903880119324
codecontests_java_81,write_file,write,file,4,220,assistant,0.033365458250045776
codecontests_java_81,write_file,write,file,5,134,Write,0.030619779601693153
codecontests_java_81,write_below,write,below,1,135, the,0.14360329508781433
codecontests_java_81,write_below,write,below,2,222,\n\n,0.04997557774186134
codecontests_java_81,write_below,write,below,3,18, query,0.0441475436091423
codecontests_java_81,write_below,write,below,4,138, below,0.042531777173280716
codecontests_java_81,write_below,write,below,5,217,assistant,0.033727388828992844
codecontests_java_81,develop_file,develop,file,1,135, the,0.0986623615026474
codecontests_java_81,develop_file,develop,file,2,225,\n\n,0.056645411998033524
codecontests_java_81,develop_file,develop,file,3,18, query,0.05298348888754845
codecontests_java_81,develop_file,develop,file,4,220,assistant,0.0357050746679306
codecontests_java_81,develop_file,develop,file,5,149, below,0.030051732435822487
codecontests_java_81,develop_below,develop,below,1,135, the,0.10591571778059006
codecontests_java_81,develop_below,develop,below,2,222,\n\n,0.053026843816041946
codecontests_java_81,develop_below,develop,below,3,18, query,0.04999655857682228
codecontests_java_81,develop_below,develop,below,4,217,assistant,0.03642849996685982
codecontests_java_81,develop_below,develop,below,5,138, below,0.03551262989640236
mbpp_python_81,write_file,write,file,1,135, the,0.15534834563732147
mbpp_python_81,write_file,write,file,2,18, query,0.05444052815437317
mbpp_python_81,write_file,write,file,3,149, below,0.049654729664325714
mbpp_python_81,write_file,write,file,4,134,Write,0.042837515473365784
mbpp_python_81,write_file,write,file,5,136, function,0.03996651992201805
mbpp_python_81,write_below,write,below,1,135, the,0.15576766431331635
mbpp_python_81,write_below,write,below,2,138, below,0.06864114850759506
mbpp_python_81,write_below,write,below,3,18, query,0.05457659438252449
mbpp_python_81,write_below,write,below,4,134,Write,0.03986459597945213
mbpp_python_81,write_below,write,below,5,136, function,0.03735576197504997
mbpp_python_81,develop_file,develop,file,1,135, the,0.10584726929664612
mbpp_python_81,develop_file,develop,file,2,18, query,0.06240542232990265
mbpp_python_81,develop_file,develop,file,3,149, below,0.05676819011569023
mbpp_python_81,develop_file,develop,file,4,275,\n\n,0.04017497971653938
mbpp_python_81,develop_file,develop,file,5,134,Develop,0.03250011056661606
mbpp_python_81,develop_below,develop,below,1,135, the,0.11271229386329651
mbpp_python_81,develop_below,develop,below,2,18, query,0.06582003831863403
mbpp_python_81,develop_below,develop,below,3,138, below,0.062334511429071426
mbpp_python_81,develop_below,develop,below,4,272,\n\n,0.039418548345565796
mbpp_python_81,develop_below,develop,below,5,134,Develop,0.032157376408576965
apps_python_82,write_file,write,file,1,135, the,0.133281409740448
apps_python_82,write_file,write,file,2,18, query,0.07231590151786804
apps_python_82,write_file,write,file,3,214,\n\n,0.04139478877186775
apps_python_82,write_file,write,file,4,209,assistant,0.03777819126844406
apps_python_82,write_file,write,file,5,149, below,0.03775198757648468
apps_python_82,write_below,write,below,1,135, the,0.14301937818527222
apps_python_82,write_below,write,below,2,18, query,0.06104080379009247
apps_python_82,write_below,write,below,3,211,\n\n,0.04145871102809906
apps_python_82,write_below,write,below,4,206,assistant,0.03880907595157623
