sample_id,variant,frame,delivery_object,tool_score,no_tool_score,decision_score,tool_top1,no_tool_top1,l2h14_opening_density,l2h14_object_density
codecontests_java_54,write_file,write,file,0.0,-0.80078125,0.80078125,True,False,0.027697617188096046,0.005722995847463608
codecontests_java_54,write_below,write,below,-0.193359375,-2.734375,2.541015625,True,False,0.02826031856238842,0.04048389568924904
codecontests_java_54,develop_file,develop,file,-3.15625,-1.0703125,-2.0859375,False,True,0.018559101969003677,0.006820817943662405
codecontests_java_54,develop_below,develop,below,-0.4921875,0.0,-0.4921875,True,False,0.017614101991057396,0.03189845383167267
mbpp_python_54,write_file,write,file,0.0,-1.2578125,1.2578125,True,False,0.022736720740795135,0.008346356451511383
mbpp_python_54,write_below,write,below,-0.185546875,-0.546875,0.361328125,False,True,0.02641015127301216,0.036740969866514206
mbpp_python_54,develop_file,develop,file,-2.109375,-0.0277099609375,-2.0816650390625,False,True,0.013543188571929932,0.009834740310907364
mbpp_python_54,develop_below,develop,below,-2.921875,0.0,-2.921875,False,True,0.01567406952381134,0.029773788526654243
codecontests_java_55,write_file,write,file,0.0,-0.404296875,0.404296875,False,True,0.024007178843021393,0.006170416716486216
codecontests_java_55,write_below,write,below,-1.3828125,-2.078125,0.6953125,True,False,0.028730377554893494,0.049407970160245895
codecontests_java_55,develop_file,develop,file,-1.203125,-0.09228515625,-1.11083984375,False,True,0.013658803887665272,0.007371335756033659
codecontests_java_55,develop_below,develop,below,-0.453125,0.0,-0.453125,False,True,0.017947571352124214,0.04064955189824104
mbpp_python_55,write_file,write,file,0.0,-0.6875,0.6875,True,False,0.02397879585623741,0.00661127083003521
mbpp_python_55,write_below,write,below,-0.10986328125,-0.97265625,0.86279296875,True,False,0.026135362684726715,0.029667779803276062
mbpp_python_55,develop_file,develop,file,-1.9375,-0.1689453125,-1.7685546875,False,True,0.013805060647428036,0.00810649897903204
mbpp_python_55,develop_below,develop,below,-0.79296875,0.0,-0.79296875,False,True,0.015364999882876873,0.025045612826943398
codecontests_cpp_56,write_file,write,file,0.0,-1.03125,1.03125,True,False,0.02984430268406868,0.009976668283343315
codecontests_cpp_56,write_below,write,below,-0.56640625,-0.2216796875,-0.3447265625,False,True,0.027513323351740837,0.045711908489465714
codecontests_cpp_56,develop_file,develop,file,-3.234375,-0.0230712890625,-3.2113037109375,False,True,0.018848316743969917,0.0109288664534688
codecontests_cpp_56,develop_below,develop,below,-3.859375,0.0,-3.859375,False,True,0.017369043081998825,0.03637738898396492
codecontests_java_56,write_file,write,file,0.0,-0.14453125,0.14453125,False,True,0.02688080631196499,0.0053426604717969894
codecontests_java_56,write_below,write,below,-0.126953125,-0.35546875,0.228515625,False,True,0.030223999172449112,0.03529017046093941
codecontests_java_56,develop_file,develop,file,-0.83984375,-0.03759765625,-0.80224609375,False,True,0.015286004170775414,0.006387798581272364
codecontests_java_56,develop_below,develop,below,-0.44140625,0.0,-0.44140625,False,True,0.017887631431221962,0.027632052078843117
codecontests_cpp_57,write_file,write,file,0.0,-0.53515625,0.53515625,False,True,0.021739041432738304,0.01083665806800127
codecontests_cpp_57,write_below,write,below,-0.71484375,-0.058349609375,-0.656494140625,False,True,0.026694903150200844,0.050264135003089905
codecontests_cpp_57,develop_file,develop,file,-3.140625,-0.033935546875,-3.106689453125,False,True,0.012602761387825012,0.011807258240878582
codecontests_cpp_57,develop_below,develop,below,-3.984375,0.0,-3.984375,False,True,0.016396746039390564,0.04193213954567909
codecontests_java_57,write_file,write,file,0.0,-0.1318359375,0.1318359375,False,True,0.03624376654624939,0.006715246941894293
codecontests_java_57,write_below,write,below,-1.859375,-1.859375,0.0,True,False,0.03805827349424362,0.0695512443780899
codecontests_java_57,develop_file,develop,file,-0.039794921875,-0.115234375,0.075439453125,False,True,0.024315906688570976,0.008195930160582066
codecontests_java_57,develop_below,develop,below,-0.0869140625,0.0,-0.0869140625,False,True,0.027145983651280403,0.06335484236478806
apps_python_58,write_file,write,file,0.0,-1.6640625,1.6640625,True,False,0.025855666026473045,0.007474181707948446
apps_python_58,write_below,write,below,-0.0201416015625,-1.171875,1.1517333984375,True,False,0.021576697006821632,0.04263673350214958
apps_python_58,develop_file,develop,file,-2.0625,-0.1669921875,-1.8955078125,False,True,0.016838520765304565,0.009124954231083393
apps_python_58,develop_below,develop,below,-3.1875,0.0,-3.1875,False,True,0.013922087848186493,0.0360075868666172
codecontests_java_58,write_file,write,file,0.0,-0.06201171875,0.06201171875,False,True,0.0480935201048851,0.0067268721759319305
codecontests_java_58,write_below,write,below,-0.3671875,-0.5,0.1328125,False,True,0.04104205593466759,0.06103334203362465
codecontests_java_58,develop_file,develop,file,-0.279296875,-0.04833984375,-0.23095703125,False,True,0.0311921164393425,0.007741255220025778
codecontests_java_58,develop_below,develop,below,-0.0859375,0.0,-0.0859375,False,True,0.026718026027083397,0.04983187094330788
apps_python_59,write_file,write,file,0.0,-1.875,1.875,True,False,0.022041035816073418,0.008083370514214039
apps_python_59,write_below,write,below,-0.051025390625,-1.2109375,1.159912109375,True,False,0.023553721606731415,0.049735259264707565
apps_python_59,develop_file,develop,file,-0.6875,-0.154296875,-0.533203125,False,True,0.012004360556602478,0.009980165399610996
apps_python_59,develop_below,develop,below,-1.6640625,0.0,-1.6640625,False,True,0.013327977620065212,0.04426715523004532
apps_python_60,write_file,write,file,0.0,-0.392578125,0.392578125,False,True,0.026556050404906273,0.008990139700472355
apps_python_60,write_below,write,below,-0.40234375,-0.283203125,-0.119140625,False,True,0.02591235376894474,0.04929226636886597
apps_python_60,develop_file,develop,file,-0.6328125,-0.0986328125,-0.5341796875,False,True,0.01726648025214672,0.010973931290209293
apps_python_60,develop_below,develop,below,-0.490234375,0.0,-0.490234375,False,True,0.017232339829206467,0.040919914841651917
codecontests_java_60,write_file,write,file,0.0,-0.84375,0.84375,False,True,0.04584408178925514,0.006495097652077675
codecontests_java_60,write_below,write,below,-0.01483154296875,-0.640625,0.62579345703125,False,True,0.03678436949849129,0.05572788789868355
codecontests_java_60,develop_file,develop,file,-2.640625,-0.123046875,-2.517578125,False,True,0.03149104863405228,0.007548552472144365
codecontests_java_60,develop_below,develop,below,-1.8671875,0.0,-1.8671875,False,True,0.02235613390803337,0.04618492349982262
humaneval_python_60,write_file,write,file,0.0,-0.37109375,0.37109375,True,False,0.025658145546913147,0.006988814100623131
humaneval_python_60,write_below,write,below,-0.248046875,-1.0234375,0.775390625,True,False,0.024509133771061897,0.030852211639285088
humaneval_python_60,develop_file,develop,file,-0.828125,-0.203125,-0.625,False,True,0.014651751145720482,0.008483375422656536
humaneval_python_60,develop_below,develop,below,-0.28125,0.0,-0.28125,False,True,0.0135364243760705,0.025999242439866066
codecontests_java_61,write_file,write,file,0.0,-0.82421875,0.82421875,True,False,0.027422374114394188,0.005376553628593683
codecontests_java_61,write_below,write,below,-0.94921875,-3.71875,2.76953125,True,False,0.02791551873087883,0.03744547441601753
codecontests_java_61,develop_file,develop,file,-5.65625,-0.08984375,-5.56640625,False,True,0.016247177496552467,0.006474809255450964
codecontests_java_61,develop_below,develop,below,-2.28125,0.0,-2.28125,False,True,0.017314475029706955,0.02975372225046158
mbpp_python_61,write_file,write,file,0.0,-2.796875,2.796875,True,False,0.023907193914055824,0.006170360837131739
mbpp_python_61,write_below,write,below,-0.23046875,-1.046875,0.81640625,True,False,0.020755194127559662,0.03446010500192642
mbpp_python_61,develop_file,develop,file,-5.125,-0.078125,-5.046875,False,True,0.014199819415807724,0.00759970024228096
mbpp_python_61,develop_below,develop,below,-5.78125,0.0,-5.78125,False,True,0.012561785988509655,0.03008871339261532
codecontests_cpp_62,write_file,write,file,0.0,-3.328125,3.328125,True,False,0.03138510882854462,0.008544057607650757
codecontests_cpp_62,write_below,write,below,-0.2578125,-1.171875,0.9140625,True,False,0.027295365929603577,0.046799544245004654
codecontests_cpp_62,develop_file,develop,file,-2.859375,-0.048095703125,-2.811279296875,False,True,0.01934771239757538,0.009354555048048496
codecontests_cpp_62,develop_below,develop,below,-7.625,0.0,-7.625,False,True,0.018085267394781113,0.03656541556119919
codecontests_java_62,write_file,write,file,0.0,-0.068359375,0.068359375,False,True,0.024160362780094147,0.005815594922751188
codecontests_java_62,write_below,write,below,-2.984375,-3.234375,0.25,True,False,0.02458098903298378,0.05016399174928665
codecontests_java_62,develop_file,develop,file,-0.388671875,-0.045654296875,-0.343017578125,False,True,0.014827074483036995,0.006685557309538126
codecontests_java_62,develop_below,develop,below,-0.1474609375,0.0,-0.1474609375,False,True,0.014713340438902378,0.04324068874120712
codecontests_cpp_63,write_file,write,file,0.0,-0.58984375,0.58984375,False,True,0.028212986886501312,0.009553590789437294
codecontests_cpp_63,write_below,write,below,-0.416015625,-0.1279296875,-0.2880859375,False,True,0.021183179691433907,0.07444332540035248
codecontests_cpp_63,develop_file,develop,file,-3.359375,-0.024169921875,-3.335205078125,False,True,0.019951827824115753,0.01046055555343628
codecontests_cpp_63,develop_below,develop,below,-4.34375,0.0,-4.34375,False,True,0.014796612784266472,0.0664280354976654
codecontests_java_63,write_file,write,file,0.0,-0.25390625,0.25390625,False,True,0.02408219873905182,0.005903337616473436
codecontests_java_63,write_below,write,below,-0.59765625,-0.79296875,0.1953125,True,False,0.02779652550816536,0.04896564409136772
codecontests_java_63,develop_file,develop,file,-0.302734375,-0.078125,-0.224609375,False,True,0.013800336048007011,0.006926497910171747
codecontests_java_63,develop_below,develop,below,-0.2275390625,0.0,-0.2275390625,False,True,0.01817910000681877,0.04017765820026398
apps_python_64,write_file,write,file,0.0,-0.1865234375,0.1865234375,False,True,0.024937884882092476,0.006851274520158768
apps_python_64,write_below,write,below,-0.91796875,-0.5546875,-0.36328125,False,False,0.02346184104681015,0.030573012307286263
apps_python_64,develop_file,develop,file,-0.15234375,-0.30859375,0.15625,False,True,0.01482649426907301,0.008216310292482376
apps_python_64,develop_below,develop,below,-0.1455078125,0.0,-0.1455078125,False,True,0.01352674700319767,0.026173440739512444
codecontests_cpp_64,write_file,write,file,0.0,-3.046875,3.046875,True,False,0.0292199794203043,0.01005688589066267
codecontests_cpp_64,write_below,write,below,-0.0157470703125,-2.375,2.3592529296875,True,False,0.02836604416370392,0.043144334107637405
codecontests_cpp_64,develop_file,develop,file,-2.96875,-0.0712890625,-2.8974609375,False,True,0.01845734566450119,0.010853875428438187
codecontests_cpp_64,develop_below,develop,below,-3.0,0.0,-3.0,False,True,0.017697622999548912,0.03357876092195511
codecontests_java_64,write_file,write,file,0.0,-2.53125,2.53125,True,False,0.02509308233857155,0.00551754841580987
codecontests_java_64,write_below,write,below,-0.02685546875,-3.34375,3.31689453125,True,False,0.0286943931132555,0.03487912192940712
codecontests_java_64,develop_file,develop,file,-5.40625,-0.1142578125,-5.2919921875,False,True,0.015208172611892223,0.006516536697745323
codecontests_java_64,develop_below,develop,below,-2.78125,0.0,-2.78125,False,True,0.016260983422398567,0.02775951661169529
humaneval_python_64,write_file,write,file,0.0,-2.09375,2.09375,True,False,0.03291880339384079,0.01035362295806408
humaneval_python_64,write_below,write,below,-0.010498046875,-2.765625,2.755126953125,True,False,0.040839049965143204,0.07513385266065598
humaneval_python_64,develop_file,develop,file,-1.1640625,-0.0106201171875,-1.1534423828125,False,True,0.023455245420336723,0.012715098448097706
humaneval_python_64,develop_below,develop,below,-1.1875,0.0,-1.1875,False,True,0.033019401133060455,0.07054552435874939
codecontests_cpp_65,write_file,write,file,0.0,-2.9375,2.9375,True,False,0.029616614803671837,0.01011099386960268
codecontests_cpp_65,write_below,write,below,-1.0703125,-0.44140625,-0.62890625,False,True,0.028921473771333694,0.0439227931201458
codecontests_cpp_65,develop_file,develop,file,-4.4375,-0.0179443359375,-4.4195556640625,False,True,0.018310418352484703,0.01096958015114069
codecontests_cpp_65,develop_below,develop,below,-8.9375,0.0,-8.9375,False,True,0.017886674031615257,0.03474247455596924
codecontests_java_65,write_file,write,file,0.0,-0.28515625,0.28515625,False,False,0.025989066809415817,0.00562239671126008
codecontests_java_65,write_below,write,below,-0.294921875,-0.9609375,0.666015625,True,False,0.02959863841533661,0.03542754799127579
codecontests_java_65,develop_file,develop,file,-2.015625,-0.016357421875,-1.999267578125,False,True,0.015181749127805233,0.006557330023497343
codecontests_java_65,develop_below,develop,below,-1.2265625,0.0,-1.2265625,False,True,0.016632752493023872,0.02847302332520485
codecontests_cpp_66,write_file,write,file,0.0,-2.453125,2.453125,True,False,0.02765180543065071,0.010965402238070965
codecontests_cpp_66,write_below,write,below,-0.004425048828125,-2.328125,2.323699951171875,True,False,0.026267370209097862,0.04407558962702751
codecontests_cpp_66,develop_file,develop,file,-3.484375,-0.026123046875,-3.458251953125,False,True,0.01779775135219097,0.011795115657150745
codecontests_cpp_66,develop_below,develop,below,-4.625,0.0,-4.625,False,True,0.01587407849729061,0.035387955605983734
codecontests_java_66,write_file,write,file,0.0,-0.2412109375,0.2412109375,False,True,0.028588999062776566,0.005252208560705185
codecontests_java_66,write_below,write,below,-1.0859375,-1.5625,0.4765625,True,False,0.02512259967625141,0.03844516724348068
codecontests_java_66,develop_file,develop,file,-0.74609375,-0.02392578125,-0.72216796875,False,True,0.017416691407561302,0.006356410216540098
codecontests_java_66,develop_below,develop,below,-0.369140625,0.0,-0.369140625,False,True,0.015611959621310234,0.030988778918981552
codecontests_java_67,write_file,write,file,0.0,-1.8359375,1.8359375,True,False,0.026468444615602493,0.0054295300506055355
codecontests_java_67,write_below,write,below,-0.0184326171875,-1.78125,1.7628173828125,True,False,0.0256047323346138,0.04277222231030464
codecontests_java_67,develop_file,develop,file,-7.6875,-0.3203125,-7.3671875,False,True,0.015957234427332878,0.006515676621347666
codecontests_java_67,develop_below,develop,below,-2.359375,0.0,-2.359375,False,True,0.014335964806377888,0.03677653521299362
codecontests_cpp_68,write_file,write,file,0.0,-0.2734375,0.2734375,False,True,0.028678767383098602,0.010829851031303406
codecontests_cpp_68,write_below,write,below,-0.71484375,-0.027587890625,-0.687255859375,False,True,0.027835983783006668,0.04498958960175514
codecontests_cpp_68,develop_file,develop,file,-1.25,-0.045654296875,-1.204345703125,False,True,0.017522454261779785,0.012121357023715973
codecontests_cpp_68,develop_below,develop,below,-1.7734375,0.0,-1.7734375,False,True,0.0174020417034626,0.03558921068906784
apps_python_69,write_file,write,file,0.0,-1.375,1.375,True,False,0.024081997573375702,0.007495024707168341
apps_python_69,write_below,write,below,-0.047607421875,-2.1875,2.139892578125,True,False,0.026116840541362762,0.03629598394036293
apps_python_69,develop_file,develop,file,-1.1328125,-0.01202392578125,-1.12078857421875,False,True,0.014592225663363934,0.009016587398946285
apps_python_69,develop_below,develop,below,-1.0625,0.0,-1.0625,False,True,0.01715545356273651,0.029844138771295547
codecontests_cpp_69,write_file,write,file,0.0,-2.0,2.0,True,False,0.031591370701789856,0.009801334701478481
codecontests_cpp_69,write_below,write,below,-0.058837890625,-1.4375,1.378662109375,True,False,0.02947484515607357,0.04550318792462349
codecontests_cpp_69,develop_file,develop,file,-3.078125,-0.039306640625,-3.038818359375,False,True,0.018594682216644287,0.01070866733789444
codecontests_cpp_69,develop_below,develop,below,-4.71875,0.0,-4.71875,False,True,0.01693122275173664,0.035736579447984695
codecontests_java_69,write_file,write,file,0.0,-0.1279296875,0.1279296875,False,True,0.02967587299644947,0.0044625247828662395
codecontests_java_69,write_below,write,below,-0.39453125,-0.5546875,0.16015625,False,True,0.020908435806632042,0.05055613815784454
codecontests_java_69,develop_file,develop,file,-0.6171875,-0.0771484375,-0.5400390625,False,True,0.01718565635383129,0.005351642612367868
codecontests_java_69,develop_below,develop,below,-0.322265625,0.0,-0.322265625,False,True,0.01182645745575428,0.041397351771593094
codecontests_cpp_70,write_file,write,file,0.0,-2.21875,2.21875,True,False,0.0284896083176136,0.0097671402618289
codecontests_cpp_70,write_below,write,below,-0.0047607421875,-2.1875,2.1827392578125,True,False,0.026035649701952934,0.04333162680268288
codecontests_cpp_70,develop_file,develop,file,-3.140625,-0.03564453125,-3.10498046875,False,True,0.01781441643834114,0.010550931096076965
codecontests_cpp_70,develop_below,develop,below,-3.625,0.0,-3.625,False,True,0.01663273386657238,0.03400005027651787
codecontests_java_70,write_file,write,file,0.0,-0.455078125,0.455078125,False,True,0.025728778913617134,0.005408879369497299
codecontests_java_70,write_below,write,below,-0.7890625,-1.9453125,1.15625,True,False,0.028664177283644676,0.03316643461585045
codecontests_java_70,develop_file,develop,file,-2.296875,-0.08740234375,-2.20947265625,False,True,0.0148033257573843,0.006450561806559563
codecontests_java_70,develop_below,develop,below,-1.3359375,0.0,-1.3359375,False,True,0.017036834731698036,0.02589362859725952
codecontests_cpp_72,write_file,write,file,0.0,-2.0625,2.0625,True,False,0.027233893051743507,0.010306771844625473
codecontests_cpp_72,write_below,write,below,-0.00390625,-2.21875,2.21484375,True,False,0.026322346180677414,0.04570414125919342
codecontests_cpp_72,develop_file,develop,file,-3.265625,-0.26171875,-3.00390625,False,True,0.01663125678896904,0.011490958742797375
codecontests_cpp_72,develop_below,develop,below,-1.515625,0.0,-1.515625,False,True,0.01515165064483881,0.03818830847740173
codecontests_java_72,write_file,write,file,0.0,-1.7265625,1.7265625,True,False,0.027233026921749115,0.006197239737957716
codecontests_java_72,write_below,write,below,-0.08740234375,-0.96484375,0.87744140625,True,False,0.02964933216571808,0.03959668055176735
codecontests_java_72,develop_file,develop,file,-7.59375,-0.0380859375,-7.5556640625,False,True,0.016769304871559143,0.007662955205887556
codecontests_java_72,develop_below,develop,below,-4.3125,0.0,-4.3125,False,True,0.019110683351755142,0.03239025920629501
codecontests_cpp_73,write_file,write,file,0.0,-0.13671875,0.13671875,False,True,0.028846375644207,0.011405703611671925
codecontests_cpp_73,write_below,write,below,-0.09033203125,-0.03076171875,-0.0595703125,False,True,0.029896114021539688,0.0533389113843441
codecontests_cpp_73,develop_file,develop,file,-0.22265625,-0.06103515625,-0.16162109375,False,True,0.018619898706674576,0.012806355953216553
codecontests_cpp_73,develop_below,develop,below,-0.34765625,0.0,-0.34765625,False,True,0.021397607401013374,0.04384138062596321
codecontests_java_73,write_file,write,file,0.0,-0.0546875,0.0546875,False,True,0.029309317469596863,0.005257364362478256
codecontests_java_73,write_below,write,below,-0.2431640625,-0.29296875,0.0498046875,False,True,0.026715921238064766,0.04594241827726364
codecontests_java_73,develop_file,develop,file,-0.12890625,-0.054931640625,-0.073974609375,False,True,0.01868666149675846,0.006274872925132513
codecontests_java_73,develop_below,develop,below,-0.049560546875,0.0,-0.049560546875,False,True,0.01713481917977333,0.03730764985084534
apps_python_74,write_file,write,file,0.0,-0.83984375,0.83984375,False,True,0.023000357672572136,0.006326624657958746
apps_python_74,write_below,write,below,-1.6328125,-0.375,-1.2578125,False,False,0.024796007201075554,0.029756061732769012
apps_python_74,develop_file,develop,file,-2.953125,-0.1865234375,-2.7666015625,False,True,0.013192741200327873,0.007836133241653442
apps_python_74,develop_below,develop,below,-2.171875,0.0,-2.171875,False,True,0.014432704076170921,0.025122804567217827
codecontests_cpp_74,write_file,write,file,0.0,-1.5703125,1.5703125,True,False,0.0367969311773777,0.008661850355565548
codecontests_cpp_74,write_below,write,below,-0.28125,-0.5546875,0.2734375,False,True,0.033339258283376694,0.05796714127063751
codecontests_cpp_74,develop_file,develop,file,-6.4375,-0.0277099609375,-6.4097900390625,False,True,0.02696257457137108,0.009453567676246166
codecontests_cpp_74,develop_below,develop,below,-5.0625,0.0,-5.0625,False,True,0.023532984778285027,0.04908602312207222
codecontests_java_74,write_file,write,file,0.0,-0.1484375,0.1484375,False,True,0.031208617612719536,0.006826976779848337
codecontests_java_74,write_below,write,below,-1.2734375,-1.84375,0.5703125,True,False,0.03621910139918327,0.06058386713266373
codecontests_java_74,develop_file,develop,file,-1.25,-0.1533203125,-1.0966796875,False,True,0.020457010716199875,0.008126901462674141
codecontests_java_74,develop_below,develop,below,-0.2197265625,0.0,-0.2197265625,False,True,0.025297164916992188,0.05399613454937935
humaneval_python_74,write_file,write,file,0.0,-0.8125,0.8125,False,True,0.025355517864227295,0.007805958390235901
humaneval_python_74,write_below,write,below,-0.154296875,-0.197265625,0.04296875,False,True,0.022180451080203056,0.04541425406932831
humaneval_python_74,develop_file,develop,file,-0.390625,-0.1875,-0.203125,False,True,0.015842624008655548,0.009148693643510342
humaneval_python_74,develop_below,develop,below,-0.56640625,0.0,-0.56640625,False,True,0.013366447761654854,0.038348399102687836
apps_python_75,write_file,write,file,0.0,-1.34375,1.34375,True,False,0.02164938859641552,0.0074540176428854465
apps_python_75,write_below,write,below,-0.3984375,-0.30078125,-0.09765625,False,True,0.025605281814932823,0.03131246566772461
apps_python_75,develop_file,develop,file,-1.125,-0.048583984375,-1.076416015625,False,True,0.012452139519155025,0.008937500417232513
apps_python_75,develop_below,develop,below,-1.796875,0.0,-1.796875,False,True,0.01566813513636589,0.024918053299188614
codecontests_cpp_75,write_file,write,file,0.0,-0.392578125,0.392578125,False,True,0.03288089856505394,0.008366287685930729
codecontests_cpp_75,write_below,write,below,-1.7890625,-0.0908203125,-1.6982421875,False,True,0.0250301044434309,0.05286199226975441
codecontests_cpp_75,develop_file,develop,file,-2.03125,-0.0771484375,-1.9541015625,False,True,0.01842133328318596,0.009465489536523819
codecontests_cpp_75,develop_below,develop,below,-3.4375,0.0,-3.4375,False,True,0.014577236957848072,0.042918574064970016
codecontests_java_75,write_file,write,file,0.0,-0.1279296875,0.1279296875,False,True,0.024871308356523514,0.005880707409232855
codecontests_java_75,write_below,write,below,-0.016357421875,-0.11328125,0.096923828125,False,True,0.030154159292578697,0.05349503830075264
codecontests_java_75,develop_file,develop,file,-0.1455078125,-0.052001953125,-0.093505859375,False,True,0.013309383764863014,0.0070649259723722935
codecontests_java_75,develop_below,develop,below,-0.11767578125,0.0,-0.11767578125,False,True,0.01810917630791664,0.044928014278411865
apps_python_76,write_file,write,file,0.0,-2.3125,2.3125,True,False,0.01770167611539364,0.00908463355153799
apps_python_76,write_below,write,below,-0.0546875,-1.546875,1.4921875,True,False,0.023548858240246773,0.0524187795817852
apps_python_76,develop_file,develop,file,-1.0546875,-0.203125,-0.8515625,False,True,0.009926850907504559,0.010817468166351318
apps_python_76,develop_below,develop,below,-2.453125,0.0,-2.453125,False,True,0.01447209157049656,0.04585650563240051
codecontests_java_76,write_file,write,file,0.0,-0.146484375,0.146484375,False,True,0.0257993433624506,0.00471021793782711
codecontests_java_76,write_below,write,below,-0.6328125,-1.2734375,0.640625,True,False,0.026862969622015953,0.03120136633515358
codecontests_java_76,develop_file,develop,file,-2.40625,-0.9765625,-1.4296875,False,True,0.014245365746319294,0.00578531576320529
codecontests_java_76,develop_below,develop,below,-0.1513671875,0.0,-0.1513671875,False,True,0.015098534524440765,0.025810258463025093
humaneval_python_76,write_file,write,file,0.0,-0.78515625,0.78515625,False,True,0.029497403651475906,0.006146588828414679
humaneval_python_76,write_below,write,below,-0.875,-0.0206298828125,-0.8543701171875,False,True,0.02365698292851448,0.035539865493774414
humaneval_python_76,develop_file,develop,file,-0.953125,-0.158203125,-0.794921875,False,True,0.018063537776470184,0.007716930005699396
humaneval_python_76,develop_below,develop,below,-1.890625,0.0,-1.890625,False,True,0.013926970772445202,0.02986770309507847
apps_python_77,write_file,write,file,0.0,-2.203125,2.203125,True,False,0.01846303977072239,0.00902479887008667
apps_python_77,write_below,write,below,-0.9765625,-0.265625,-0.7109375,False,True,0.020471522584557533,0.053562551736831665
apps_python_77,develop_file,develop,file,-4.34375,-0.275390625,-4.068359375,False,True,0.010241600684821606,0.01064242422580719
apps_python_77,develop_below,develop,below,-7.40625,0.0,-7.40625,False,False,0.011425766162574291,0.04692070931196213
codecontests_cpp_77,write_file,write,file,0.0,-0.11669921875,0.11669921875,False,True,0.0237958375364542,0.010805691592395306
codecontests_cpp_77,write_below,write,below,-0.353515625,-0.04931640625,-0.30419921875,False,True,0.025238560512661934,0.05382821708917618
codecontests_cpp_77,develop_file,develop,file,-0.62890625,-0.029052734375,-0.599853515625,False,True,0.014054282568395138,0.011830225586891174
codecontests_cpp_77,develop_below,develop,below,-1.046875,0.0,-1.046875,False,True,0.014376289211213589,0.04447295889258385
codecontests_java_77,write_file,write,file,0.0,-0.1787109375,0.1787109375,False,True,0.032705649733543396,0.006722164805978537
codecontests_java_77,write_below,write,below,-0.005126953125,-0.1396484375,0.134521484375,False,True,0.03157932311296463,0.0898311585187912
codecontests_java_77,develop_file,develop,file,-1.2578125,-0.1298828125,-1.1279296875,False,True,0.023616380989551544,0.008048349060118198
codecontests_java_77,develop_below,develop,below,-0.3046875,0.0,-0.3046875,False,True,0.02258864790201187,0.08198706805706024
humaneval_python_78,write_file,write,file,0.0,-1.8125,1.8125,True,False,0.018905753269791603,0.007714559789747
humaneval_python_78,write_below,write,below,-0.03857421875,-2.046875,2.00830078125,True,False,0.024182451888918877,0.03876747190952301
humaneval_python_78,develop_file,develop,file,-1.6953125,-0.14453125,-1.55078125,False,True,0.01069266814738512,0.009517705999314785
humaneval_python_78,develop_below,develop,below,-1.1484375,0.0,-1.1484375,False,True,0.014200183562934399,0.034953560680150986
apps_python_79,write_file,write,file,0.0,-0.185546875,0.185546875,False,True,0.02729489840567112,0.006974652875214815
apps_python_79,write_below,write,below,-0.0242919921875,-0.1884765625,0.1641845703125,False,True,0.02085605077445507,0.04151175916194916
apps_python_79,develop_file,develop,file,-0.81640625,-0.023681640625,-0.792724609375,False,True,0.016282305121421814,0.008693321608006954
apps_python_79,develop_below,develop,below,-0.3515625,0.0,-0.3515625,False,True,0.012257860973477364,0.03698442876338959
codecontests_cpp_79,write_file,write,file,0.0,-2.140625,2.140625,True,False,0.02708951197564602,0.010150985792279243
codecontests_cpp_79,write_below,write,below,-2.328125,-0.1171875,-2.2109375,False,True,0.022732920944690704,0.05546332150697708
codecontests_cpp_79,develop_file,develop,file,-3.859375,-0.031982421875,-3.827392578125,False,True,0.0163167342543602,0.011157804168760777
codecontests_cpp_79,develop_below,develop,below,-6.78125,0.0,-6.78125,False,True,0.012766052968800068,0.04529322683811188
codecontests_java_79,write_file,write,file,0.0,-0.08935546875,0.08935546875,False,True,0.026876680552959442,0.006201557815074921
codecontests_java_79,write_below,write,below,-0.07421875,-0.15625,0.08203125,False,True,0.027219180017709732,0.04827114939689636
codecontests_java_79,develop_file,develop,file,-0.1904296875,-0.02197265625,-0.16845703125,False,True,0.016061535105109215,0.007358378265053034
codecontests_java_79,develop_below,develop,below,-0.103515625,0.0,-0.103515625,False,True,0.017791224643588066,0.03983306884765625
mbpp_python_79,write_file,write,file,0.0,-0.7578125,0.7578125,False,True,0.026338916271924973,0.006436599418520927
mbpp_python_79,write_below,write,below,-0.12353515625,-0.5859375,0.46240234375,True,False,0.02252744883298874,0.028821082785725594
mbpp_python_79,develop_file,develop,file,-0.89453125,-0.1240234375,-0.7705078125,False,True,0.016600295901298523,0.007781637832522392
mbpp_python_79,develop_below,develop,below,-1.328125,0.0,-1.328125,False,True,0.013790135271847248,0.02492595463991165
apps_python_80,write_file,write,file,0.0,-0.49609375,0.49609375,False,True,0.019159330055117607,0.009263139218091965
apps_python_80,write_below,write,below,-0.470703125,-0.037109375,-0.43359375,False,True,0.025339992716908455,0.0541972778737545
apps_python_80,develop_file,develop,file,-1.3828125,-0.05029296875,-1.33251953125,False,True,0.010441085323691368,0.011227979324758053
apps_python_80,develop_below,develop,below,-1.640625,0.0,-1.640625,False,True,0.016064321622252464,0.04666416347026825
codecontests_cpp_80,write_file,write,file,0.0,-1.25,1.25,True,False,0.03288537263870239,0.011185728013515472
codecontests_cpp_80,write_below,write,below,-0.01348876953125,-1.1640625,1.15057373046875,True,False,0.02838193252682686,0.07995523512363434
codecontests_cpp_80,develop_file,develop,file,-5.53125,-0.0224609375,-5.5087890625,False,True,0.024894438683986664,0.012285448610782623
