sample_id,variant,semantic,frame,rank,pos,token,attn
codecontests_cpp_171,original_corrupt,no_tool,original,1,292,\n\n,0.04768753424286842
codecontests_cpp_171,original_corrupt,no_tool,original,2,152, below,0.047070376574993134
codecontests_cpp_171,original_corrupt,no_tool,original,3,18, query,0.04412239417433739
codecontests_cpp_171,original_corrupt,no_tool,original,4,287,assistant,0.038942333310842514
codecontests_cpp_171,original_corrupt,no_tool,original,5,169, the,0.0336899571120739
codecontests_cpp_171,tool_out,tool,out,1,136, the,0.05929286777973175
codecontests_cpp_171,tool_out,tool,out,2,150, below,0.05618995428085327
codecontests_cpp_171,tool_out,tool,out,3,290,\n\n,0.04369276762008667
codecontests_cpp_171,tool_out,tool,out,4,18, query,0.0384102389216423
codecontests_cpp_171,tool_out,tool,out,5,285,assistant,0.0320056788623333
codecontests_cpp_171,no_tool_out,no_tool,out,1,150, below,0.05789651721715927
codecontests_cpp_171,no_tool_out,no_tool,out,2,290,\n\n,0.04441909119486809
codecontests_cpp_171,no_tool_out,no_tool,out,3,136, the,0.04176808521151543
codecontests_cpp_171,no_tool_out,no_tool,out,4,18, query,0.04164168983697891
codecontests_cpp_171,no_tool_out,no_tool,out,5,285,assistant,0.03469141200184822
codecontests_cpp_171,tool_manually,tool,manually,1,151, below,0.050149768590927124
codecontests_cpp_171,tool_manually,tool,manually,2,291,\n\n,0.04711175337433815
codecontests_cpp_171,tool_manually,tool,manually,3,18, query,0.04554406926035881
codecontests_cpp_171,tool_manually,tool,manually,4,137, the,0.03889409825205803
codecontests_cpp_171,tool_manually,tool,manually,5,286,assistant,0.03841765969991684
codecontests_cpp_171,no_tool_manually,no_tool,manually,1,151, below,0.04949190095067024
codecontests_cpp_171,no_tool_manually,no_tool,manually,2,291,\n\n,0.04706606641411781
codecontests_cpp_171,no_tool_manually,no_tool,manually,3,18, query,0.045026592910289764
codecontests_cpp_171,no_tool_manually,no_tool,manually,4,137, the,0.03821498900651932
codecontests_cpp_171,no_tool_manually,no_tool,manually,5,286,assistant,0.03716665506362915
codecontests_cpp_171,tool_properly,tool,properly,1,292,\n\n,0.04878910258412361
codecontests_cpp_171,tool_properly,tool,properly,2,18, query,0.04491230472922325
codecontests_cpp_171,tool_properly,tool,properly,3,152, below,0.044140804558992386
codecontests_cpp_171,tool_properly,tool,properly,4,287,assistant,0.03952154889702797
codecontests_cpp_171,tool_properly,tool,properly,5,169, the,0.0315125435590744
codecontests_cpp_171,no_tool_properly,no_tool,properly,1,292,\n\n,0.04768753424286842
codecontests_cpp_171,no_tool_properly,no_tool,properly,2,152, below,0.047070376574993134
codecontests_cpp_171,no_tool_properly,no_tool,properly,3,18, query,0.04412239417433739
codecontests_cpp_171,no_tool_properly,no_tool,properly,4,287,assistant,0.038942333310842514
codecontests_cpp_171,no_tool_properly,no_tool,properly,5,169, the,0.0336899571120739
codecontests_java_171,original_clean,tool,original,1,18, query,0.056594401597976685
codecontests_java_171,original_clean,tool,original,2,285,\n\n,0.050200242549180984
codecontests_java_171,original_clean,tool,original,3,150, below,0.039309557527303696
codecontests_java_171,original_clean,tool,original,4,280,assistant,0.03596343845129013
codecontests_java_171,original_clean,tool,original,5,167, the,0.030170097947120667
codecontests_java_171,original_corrupt,no_tool,original,1,136, the,0.09174022823572159
codecontests_java_171,original_corrupt,no_tool,original,2,18, query,0.04828495532274246
codecontests_java_171,original_corrupt,no_tool,original,3,150, below,0.0463784895837307
codecontests_java_171,original_corrupt,no_tool,original,4,285,\n\n,0.04507095739245415
codecontests_java_171,original_corrupt,no_tool,original,5,280,assistant,0.03203392028808594
codecontests_java_171,tool_out,tool,out,1,136, the,0.06319677084684372
codecontests_java_171,tool_out,tool,out,2,18, query,0.04745504632592201
codecontests_java_171,tool_out,tool,out,3,285,\n\n,0.04506096616387367
codecontests_java_171,tool_out,tool,out,4,150, below,0.04464953392744064
codecontests_java_171,tool_out,tool,out,5,134,Write,0.03672313317656517
codecontests_java_171,no_tool_out,no_tool,out,1,18, query,0.052489057183265686
codecontests_java_171,no_tool_out,no_tool,out,2,285,\n\n,0.047817133367061615
codecontests_java_171,no_tool_out,no_tool,out,3,150, below,0.04779260233044624
codecontests_java_171,no_tool_out,no_tool,out,4,136, the,0.045797623693943024
codecontests_java_171,no_tool_out,no_tool,out,5,280,assistant,0.03527706488966942
codecontests_java_171,tool_manually,tool,manually,1,18, query,0.05021435767412186
codecontests_java_171,tool_manually,tool,manually,2,286,\n\n,0.049861419945955276
codecontests_java_171,tool_manually,tool,manually,3,137, the,0.04283889755606651
codecontests_java_171,tool_manually,tool,manually,4,151, below,0.04162690415978432
codecontests_java_171,tool_manually,tool,manually,5,281,assistant,0.03477533906698227
codecontests_java_171,no_tool_manually,no_tool,manually,1,18, query,0.05058016628026962
codecontests_java_171,no_tool_manually,no_tool,manually,2,286,\n\n,0.04981717839837074
codecontests_java_171,no_tool_manually,no_tool,manually,3,137, the,0.04267828166484833
codecontests_java_171,no_tool_manually,no_tool,manually,4,151, below,0.040942516177892685
codecontests_java_171,no_tool_manually,no_tool,manually,5,281,assistant,0.03445902466773987
codecontests_java_171,tool_properly,tool,properly,1,287,\n\n,0.05217239260673523
codecontests_java_171,tool_properly,tool,properly,2,18, query,0.0461086742579937
codecontests_java_171,tool_properly,tool,properly,3,152, below,0.037982601672410965
codecontests_java_171,tool_properly,tool,properly,4,282,assistant,0.036085862666368484
codecontests_java_171,tool_properly,tool,properly,5,137, add,0.031889259815216064
codecontests_java_171,no_tool_properly,no_tool,properly,1,287,\n\n,0.05121147260069847
codecontests_java_171,no_tool_properly,no_tool,properly,2,18, query,0.04607536271214485
codecontests_java_171,no_tool_properly,no_tool,properly,3,152, below,0.04014723002910614
codecontests_java_171,no_tool_properly,no_tool,properly,4,282,assistant,0.03519486263394356
codecontests_java_171,no_tool_properly,no_tool,properly,5,169, the,0.032926347106695175
apps_python_172,original_clean,tool,original,1,18, query,0.07459989935159683
apps_python_172,original_clean,tool,original,2,250,\n\n,0.047336481511592865
apps_python_172,original_clean,tool,original,3,38,"{""",0.039970796555280685
apps_python_172,original_clean,tool,original,4,8, call,0.031566668301820755
apps_python_172,original_clean,tool,original,5,245,assistant,0.0297874566167593
apps_python_172,original_corrupt,no_tool,original,1,18, query,0.07300794124603271
apps_python_172,original_corrupt,no_tool,original,2,250,\n\n,0.04398239776492119
apps_python_172,original_corrupt,no_tool,original,3,38,"{""",0.039472442120313644
apps_python_172,original_corrupt,no_tool,original,4,137, the,0.03774762526154518
apps_python_172,original_corrupt,no_tool,original,5,8, call,0.03067937307059765
apps_python_172,tool_out,tool,out,1,18, query,0.07121846079826355
apps_python_172,tool_out,tool,out,2,136, the,0.06428452581167221
apps_python_172,tool_out,tool,out,3,249,\n\n,0.04310042783617973
apps_python_172,tool_out,tool,out,4,38,"{""",0.0365862138569355
apps_python_172,tool_out,tool,out,5,150, below,0.0318303257226944
apps_python_172,no_tool_out,no_tool,out,1,18, query,0.07750196754932404
apps_python_172,no_tool_out,no_tool,out,2,249,\n\n,0.04477046802639961
apps_python_172,no_tool_out,no_tool,out,3,136, the,0.04470953345298767
apps_python_172,no_tool_out,no_tool,out,4,38,"{""",0.03957703709602356
apps_python_172,no_tool_out,no_tool,out,5,150, below,0.03318667411804199
apps_python_172,tool_manually,tool,manually,1,18, query,0.07253970205783844
apps_python_172,tool_manually,tool,manually,2,250,\n\n,0.04654936119914055
apps_python_172,tool_manually,tool,manually,3,38,"{""",0.038552120327949524
apps_python_172,tool_manually,tool,manually,4,137, the,0.03458460047841072
apps_python_172,tool_manually,tool,manually,5,8, call,0.03041924349963665
apps_python_172,no_tool_manually,no_tool,manually,1,18, query,0.07300794124603271
apps_python_172,no_tool_manually,no_tool,manually,2,250,\n\n,0.04398239776492119
apps_python_172,no_tool_manually,no_tool,manually,3,38,"{""",0.039472442120313644
apps_python_172,no_tool_manually,no_tool,manually,4,137, the,0.03774762526154518
apps_python_172,no_tool_manually,no_tool,manually,5,8, call,0.03067937307059765
apps_python_172,tool_properly,tool,properly,1,18, query,0.0751476138830185
apps_python_172,tool_properly,tool,properly,2,251,\n\n,0.04555712640285492
apps_python_172,tool_properly,tool,properly,3,38,"{""",0.03766527771949768
apps_python_172,tool_properly,tool,properly,4,8, call,0.032117776572704315
apps_python_172,tool_properly,tool,properly,5,137, add,0.02801431715488434
apps_python_172,no_tool_properly,no_tool,properly,1,18, query,0.0752193033695221
apps_python_172,no_tool_properly,no_tool,properly,2,251,\n\n,0.044409532099962234
apps_python_172,no_tool_properly,no_tool,properly,3,38,"{""",0.038379497826099396
apps_python_172,no_tool_properly,no_tool,properly,4,8, call,0.03230062872171402
apps_python_172,no_tool_properly,no_tool,properly,5,152, below,0.027882643043994904
codecontests_java_172,original_clean,tool,original,1,135, the,0.13224725425243378
codecontests_java_172,original_clean,tool,original,2,18, query,0.04943632334470749
codecontests_java_172,original_clean,tool,original,3,232,\n\n,0.04897700250148773
codecontests_java_172,original_clean,tool,original,4,227,assistant,0.03766552358865738
codecontests_java_172,original_clean,tool,original,5,149, below,0.03730251267552376
codecontests_java_172,original_corrupt,no_tool,original,1,135, the,0.09116388857364655
codecontests_java_172,original_corrupt,no_tool,original,2,18, query,0.05454515665769577
codecontests_java_172,original_corrupt,no_tool,original,3,232,\n\n,0.05103224515914917
codecontests_java_172,original_corrupt,no_tool,original,4,227,assistant,0.04156143590807915
codecontests_java_172,original_corrupt,no_tool,original,5,149, below,0.040417905896902084
codecontests_java_172,tool_out,tool,out,1,18, query,0.056342363357543945
codecontests_java_172,tool_out,tool,out,2,233,\n\n,0.05463092401623726
codecontests_java_172,tool_out,tool,out,3,136, the,0.048198357224464417
codecontests_java_172,tool_out,tool,out,4,228,assistant,0.04131164774298668
codecontests_java_172,tool_out,tool,out,5,150, below,0.036583952605724335
codecontests_java_172,no_tool_out,no_tool,out,1,18, query,0.06075168401002884
codecontests_java_172,no_tool_out,no_tool,out,2,233,\n\n,0.054012905806303024
codecontests_java_172,no_tool_out,no_tool,out,3,228,assistant,0.04507557302713394
codecontests_java_172,no_tool_out,no_tool,out,4,150, below,0.041336070746183395
codecontests_java_172,no_tool_out,no_tool,out,5,136, the,0.03224379941821098
codecontests_java_172,tool_manually,tool,manually,1,18, query,0.06563937664031982
codecontests_java_172,tool_manually,tool,manually,2,234,\n\n,0.054605141282081604
codecontests_java_172,tool_manually,tool,manually,3,229,assistant,0.04555178061127663
codecontests_java_172,tool_manually,tool,manually,4,151, below,0.03404923155903816
codecontests_java_172,tool_manually,tool,manually,5,38,"{""",0.030357373878359795
codecontests_java_172,no_tool_manually,no_tool,manually,1,18, query,0.06409940123558044
codecontests_java_172,no_tool_manually,no_tool,manually,2,234,\n\n,0.055024970322847366
codecontests_java_172,no_tool_manually,no_tool,manually,3,229,assistant,0.04303291067481041
codecontests_java_172,no_tool_manually,no_tool,manually,4,151, below,0.033744994550943375
codecontests_java_172,no_tool_manually,no_tool,manually,5,137, the,0.03194788470864296
codecontests_java_172,tool_properly,tool,properly,1,18, query,0.06468816101551056
codecontests_java_172,tool_properly,tool,properly,2,235,\n\n,0.05591240152716637
codecontests_java_172,tool_properly,tool,properly,3,230,assistant,0.0462365448474884
codecontests_java_172,tool_properly,tool,properly,4,38,"{""",0.03189217299222946
codecontests_java_172,tool_properly,tool,properly,5,152, below,0.030877232551574707
codecontests_java_172,no_tool_properly,no_tool,properly,1,18, query,0.06422147154808044
codecontests_java_172,no_tool_properly,no_tool,properly,2,235,\n\n,0.05647200718522072
codecontests_java_172,no_tool_properly,no_tool,properly,3,230,assistant,0.045512598007917404
codecontests_java_172,no_tool_properly,no_tool,properly,4,152, below,0.033523090183734894
codecontests_java_172,no_tool_properly,no_tool,properly,5,38,"{""",0.031940676271915436
apps_python_173,original_clean,tool,original,1,18, query,0.07074249535799026
apps_python_173,original_clean,tool,original,2,211,\n\n,0.04660043492913246
apps_python_173,original_clean,tool,original,3,206,assistant,0.04387747496366501
apps_python_173,original_clean,tool,original,4,135, the,0.04036499932408333
apps_python_173,original_clean,tool,original,5,38,"{""",0.038553155958652496
apps_python_173,original_corrupt,no_tool,original,1,135, the,0.12200119346380234
apps_python_173,original_corrupt,no_tool,original,2,18, query,0.0646182969212532
apps_python_173,original_corrupt,no_tool,original,3,211,\n\n,0.042680397629737854
apps_python_173,original_corrupt,no_tool,original,4,206,assistant,0.03991072252392769
apps_python_173,original_corrupt,no_tool,original,5,38,"{""",0.03525842726230621
apps_python_173,tool_out,tool,out,1,18, query,0.06525769829750061
apps_python_173,tool_out,tool,out,2,136, the,0.05403144285082817
apps_python_173,tool_out,tool,out,3,212,\n\n,0.04518226161599159
apps_python_173,tool_out,tool,out,4,207,assistant,0.041644833981990814
apps_python_173,tool_out,tool,out,5,38,"{""",0.03557513281702995
apps_python_173,no_tool_out,no_tool,out,1,18, query,0.07110103219747543
apps_python_173,no_tool_out,no_tool,out,2,212,\n\n,0.04542047902941704
apps_python_173,no_tool_out,no_tool,out,3,207,assistant,0.044215213507413864
apps_python_173,no_tool_out,no_tool,out,4,136, the,0.03857262805104256
apps_python_173,no_tool_out,no_tool,out,5,38,"{""",0.038095928728580475
apps_python_173,tool_manually,tool,manually,1,18, query,0.07846542447805405
apps_python_173,tool_manually,tool,manually,2,213,\n\n,0.04610644280910492
apps_python_173,tool_manually,tool,manually,3,208,assistant,0.042172402143478394
apps_python_173,tool_manually,tool,manually,4,38,"{""",0.036869172006845474
apps_python_173,tool_manually,tool,manually,5,137, the,0.030758317559957504
apps_python_173,no_tool_manually,no_tool,manually,1,18, query,0.07759988307952881
apps_python_173,no_tool_manually,no_tool,manually,2,213,\n\n,0.045132119208574295
apps_python_173,no_tool_manually,no_tool,manually,3,208,assistant,0.04002085700631142
apps_python_173,no_tool_manually,no_tool,manually,4,38,"{""",0.03734903410077095
apps_python_173,no_tool_manually,no_tool,manually,5,137, the,0.034563612192869186
apps_python_173,tool_properly,tool,properly,1,18, query,0.08768384158611298
apps_python_173,tool_properly,tool,properly,2,214,\n\n,0.045307546854019165
apps_python_173,tool_properly,tool,properly,3,209,assistant,0.0425826795399189
apps_python_173,tool_properly,tool,properly,4,38,"{""",0.034592874348163605
apps_python_173,tool_properly,tool,properly,5,24, function,0.028842246159911156
apps_python_173,no_tool_properly,no_tool,properly,1,18, query,0.08673987537622452
apps_python_173,no_tool_properly,no_tool,properly,2,214,\n\n,0.046672411262989044
apps_python_173,no_tool_properly,no_tool,properly,3,209,assistant,0.041645169258117676
apps_python_173,no_tool_properly,no_tool,properly,4,38,"{""",0.03529185801744461
apps_python_173,no_tool_properly,no_tool,properly,5,24, function,0.029457347467541695
codecontests_cpp_173,original_clean,tool,original,1,136, the,0.05146384239196777
codecontests_cpp_173,original_clean,tool,original,2,244,\n\n,0.051459476351737976
codecontests_cpp_173,original_clean,tool,original,3,18, query,0.04918832331895828
codecontests_cpp_173,original_clean,tool,original,4,239,assistant,0.04789246246218681
codecontests_cpp_173,original_clean,tool,original,5,134,Write,0.03349405527114868
codecontests_cpp_173,original_corrupt,no_tool,original,1,18, query,0.05364391580224037
codecontests_cpp_173,original_corrupt,no_tool,original,2,244,\n\n,0.051625221967697144
codecontests_cpp_173,original_corrupt,no_tool,original,3,239,assistant,0.05137547478079796
codecontests_cpp_173,original_corrupt,no_tool,original,4,136, the,0.0348469577729702
codecontests_cpp_173,original_corrupt,no_tool,original,5,38,"{""",0.029453184455633163
codecontests_cpp_173,tool_out,tool,out,1,136, the,0.05146384239196777
codecontests_cpp_173,tool_out,tool,out,2,244,\n\n,0.051459476351737976
codecontests_cpp_173,tool_out,tool,out,3,18, query,0.04918832331895828
codecontests_cpp_173,tool_out,tool,out,4,239,assistant,0.04789246246218681
codecontests_cpp_173,tool_out,tool,out,5,134,Write,0.03349405527114868
codecontests_cpp_173,no_tool_out,no_tool,out,1,18, query,0.05364391580224037
codecontests_cpp_173,no_tool_out,no_tool,out,2,244,\n\n,0.051625221967697144
codecontests_cpp_173,no_tool_out,no_tool,out,3,239,assistant,0.05137547478079796
codecontests_cpp_173,no_tool_out,no_tool,out,4,136, the,0.0348469577729702
codecontests_cpp_173,no_tool_out,no_tool,out,5,38,"{""",0.029453184455633163
codecontests_cpp_173,tool_manually,tool,manually,1,18, query,0.05675917863845825
codecontests_cpp_173,tool_manually,tool,manually,2,245,\n\n,0.05439493805170059
codecontests_cpp_173,tool_manually,tool,manually,3,240,assistant,0.05277737230062485
codecontests_cpp_173,tool_manually,tool,manually,4,137, the,0.03165491670370102
codecontests_cpp_173,tool_manually,tool,manually,5,38,"{""",0.031055938452482224
codecontests_cpp_173,no_tool_manually,no_tool,manually,1,18, query,0.05649450793862343
codecontests_cpp_173,no_tool_manually,no_tool,manually,2,245,\n\n,0.051922526210546494
codecontests_cpp_173,no_tool_manually,no_tool,manually,3,240,assistant,0.05108089745044708
codecontests_cpp_173,no_tool_manually,no_tool,manually,4,137, the,0.034578315913677216
codecontests_cpp_173,no_tool_manually,no_tool,manually,5,38,"{""",0.03117603063583374
codecontests_cpp_173,tool_properly,tool,properly,1,18, query,0.06136588752269745
codecontests_cpp_173,tool_properly,tool,properly,2,241,assistant,0.054087746888399124
codecontests_cpp_173,tool_properly,tool,properly,3,246,\n\n,0.053504787385463715
codecontests_cpp_173,tool_properly,tool,properly,4,38,"{""",0.0332091748714447
codecontests_cpp_173,tool_properly,tool,properly,5,137, add,0.025457076728343964
codecontests_cpp_173,no_tool_properly,no_tool,properly,1,18, query,0.05975056067109108
codecontests_cpp_173,no_tool_properly,no_tool,properly,2,246,\n\n,0.05376409366726875
codecontests_cpp_173,no_tool_properly,no_tool,properly,3,241,assistant,0.05232597887516022
codecontests_cpp_173,no_tool_properly,no_tool,properly,4,38,"{""",0.03265544772148132
codecontests_cpp_173,no_tool_properly,no_tool,properly,5,14, assist,0.024362074211239815
codecontests_java_173,original_clean,tool,original,1,18, query,0.05669450759887695
codecontests_java_173,original_clean,tool,original,2,252,\n\n,0.049641191959381104
codecontests_java_173,original_clean,tool,original,3,149, below,0.04440104216337204
codecontests_java_173,original_clean,tool,original,4,247,assistant,0.044225286692380905
codecontests_java_173,original_clean,tool,original,5,135, the,0.03874547407031059
codecontests_java_173,original_corrupt,no_tool,original,1,135, the,0.14242403209209442
codecontests_java_173,original_corrupt,no_tool,original,2,18, query,0.051281992346048355
codecontests_java_173,original_corrupt,no_tool,original,3,252,\n\n,0.04422681778669357
codecontests_java_173,original_corrupt,no_tool,original,4,247,assistant,0.03953882306814194
codecontests_java_173,original_corrupt,no_tool,original,5,149, below,0.03508159890770912
codecontests_java_173,tool_out,tool,out,1,136, the,0.0622355118393898
codecontests_java_173,tool_out,tool,out,2,18, query,0.05084419250488281
codecontests_java_173,tool_out,tool,out,3,253,\n\n,0.04855882376432419
codecontests_java_173,tool_out,tool,out,4,134,Write,0.043102581053972244
codecontests_java_173,tool_out,tool,out,5,248,assistant,0.041796136647462845
codecontests_java_173,no_tool_out,no_tool,out,1,18, query,0.057855598628520966
codecontests_java_173,no_tool_out,no_tool,out,2,253,\n\n,0.05038239061832428
codecontests_java_173,no_tool_out,no_tool,out,3,248,assistant,0.045779552310705185
codecontests_java_173,no_tool_out,no_tool,out,4,136, the,0.04321791231632233
codecontests_java_173,no_tool_out,no_tool,out,5,150, below,0.040418848395347595
codecontests_java_173,tool_manually,tool,manually,1,18, query,0.05738771706819534
codecontests_java_173,tool_manually,tool,manually,2,254,\n\n,0.05139700323343277
codecontests_java_173,tool_manually,tool,manually,3,249,assistant,0.045031167566776276
codecontests_java_173,tool_manually,tool,manually,4,137, the,0.04091150686144829
codecontests_java_173,tool_manually,tool,manually,5,151, below,0.03408999741077423
codecontests_java_173,no_tool_manually,no_tool,manually,1,18, query,0.056549858301877975
codecontests_java_173,no_tool_manually,no_tool,manually,2,254,\n\n,0.05130400508642197
codecontests_java_173,no_tool_manually,no_tool,manually,3,249,assistant,0.044484809041023254
codecontests_java_173,no_tool_manually,no_tool,manually,4,137, the,0.042222313582897186
codecontests_java_173,no_tool_manually,no_tool,manually,5,151, below,0.03309052065014839
codecontests_java_173,tool_properly,tool,properly,1,18, query,0.05376071482896805
codecontests_java_173,tool_properly,tool,properly,2,255,\n\n,0.05176032707095146
codecontests_java_173,tool_properly,tool,properly,3,250,assistant,0.045412372797727585
codecontests_java_173,tool_properly,tool,properly,4,137, add,0.033074237406253815
codecontests_java_173,tool_properly,tool,properly,5,38,"{""",0.03292486444115639
codecontests_java_173,no_tool_properly,no_tool,properly,1,255,\n\n,0.05308173596858978
codecontests_java_173,no_tool_properly,no_tool,properly,2,18, query,0.05271865054965019
codecontests_java_173,no_tool_properly,no_tool,properly,3,250,assistant,0.044104158878326416
codecontests_java_173,no_tool_properly,no_tool,properly,4,152, below,0.03387908264994621
codecontests_java_173,no_tool_properly,no_tool,properly,5,38,"{""",0.03312024101614952
apps_python_174,original_clean,tool,original,1,18, query,0.07141418755054474
apps_python_174,original_clean,tool,original,2,218,\n\n,0.04784069210290909
apps_python_174,original_clean,tool,original,3,213,assistant,0.0422232449054718
apps_python_174,original_clean,tool,original,4,38,"{""",0.03342777118086815
apps_python_174,original_clean,tool,original,5,8, call,0.030557701364159584
apps_python_174,original_corrupt,no_tool,original,1,135, the,0.16896331310272217
apps_python_174,original_corrupt,no_tool,original,2,18, query,0.05664805695414543
apps_python_174,original_corrupt,no_tool,original,3,218,\n\n,0.038435887545347214
apps_python_174,original_corrupt,no_tool,original,4,213,assistant,0.03347074240446091
apps_python_174,original_corrupt,no_tool,original,5,134,Craft,0.027304062619805336
apps_python_174,tool_out,tool,out,1,18, query,0.05548635497689247
apps_python_174,tool_out,tool,out,2,136, the,0.0541190430521965
apps_python_174,tool_out,tool,out,3,219,\n\n,0.044398460537195206
apps_python_174,tool_out,tool,out,4,214,assistant,0.03817467391490936
apps_python_174,tool_out,tool,out,5,38,"{""",0.029165884479880333
apps_python_174,no_tool_out,no_tool,out,1,18, query,0.05983622372150421
apps_python_174,no_tool_out,no_tool,out,2,219,\n\n,0.04566849395632744
apps_python_174,no_tool_out,no_tool,out,3,214,assistant,0.04153880849480629
apps_python_174,no_tool_out,no_tool,out,4,136, the,0.037664491683244705
apps_python_174,no_tool_out,no_tool,out,5,38,"{""",0.03160820156335831
apps_python_174,tool_manually,tool,manually,1,18, query,0.060289736837148666
apps_python_174,tool_manually,tool,manually,2,220,\n\n,0.04581639543175697
apps_python_174,tool_manually,tool,manually,3,215,assistant,0.0415659137070179
apps_python_174,tool_manually,tool,manually,4,38,"{""",0.03199924901127815
apps_python_174,tool_manually,tool,manually,5,137, the,0.030782386660575867
apps_python_174,no_tool_manually,no_tool,manually,1,18, query,0.05965610221028328
apps_python_174,no_tool_manually,no_tool,manually,2,220,\n\n,0.04715007171034813
apps_python_174,no_tool_manually,no_tool,manually,3,215,assistant,0.039169568568468094
apps_python_174,no_tool_manually,no_tool,manually,4,137, the,0.03302602842450142
apps_python_174,no_tool_manually,no_tool,manually,5,38,"{""",0.03199360892176628
apps_python_174,tool_properly,tool,properly,1,18, query,0.06172046437859535
apps_python_174,tool_properly,tool,properly,2,221,\n\n,0.046051274985075
apps_python_174,tool_properly,tool,properly,3,216,assistant,0.04280751198530197
apps_python_174,tool_properly,tool,properly,4,38,"{""",0.03233981132507324
apps_python_174,tool_properly,tool,properly,5,24, function,0.030948692932724953
apps_python_174,no_tool_properly,no_tool,properly,1,18, query,0.06221684068441391
apps_python_174,no_tool_properly,no_tool,properly,2,221,\n\n,0.04677172005176544
apps_python_174,no_tool_properly,no_tool,properly,3,216,assistant,0.04058729112148285
apps_python_174,no_tool_properly,no_tool,properly,4,38,"{""",0.03316023200750351
apps_python_174,no_tool_properly,no_tool,properly,5,24, function,0.031458791345357895
codecontests_cpp_174,original_clean,tool,original,1,135, the,0.059596914798021317
codecontests_cpp_174,original_clean,tool,original,2,240,\n\n,0.05247935280203819
codecontests_cpp_174,original_clean,tool,original,3,235,assistant,0.0508391298353672
codecontests_cpp_174,original_clean,tool,original,4,18, query,0.04666048288345337
codecontests_cpp_174,original_clean,tool,original,5,149, below,0.045576028525829315
codecontests_cpp_174,original_corrupt,no_tool,original,1,135, the,0.11244992911815643
codecontests_cpp_174,original_corrupt,no_tool,original,2,240,\n\n,0.049952298402786255
codecontests_cpp_174,original_corrupt,no_tool,original,3,235,assistant,0.04826021566987038
codecontests_cpp_174,original_corrupt,no_tool,original,4,18, query,0.04625559225678444
codecontests_cpp_174,original_corrupt,no_tool,original,5,149, below,0.03681305795907974
codecontests_cpp_174,tool_out,tool,out,1,136, the,0.058122530579566956
codecontests_cpp_174,tool_out,tool,out,2,241,\n\n,0.052440568804740906
codecontests_cpp_174,tool_out,tool,out,3,236,assistant,0.05239392817020416
codecontests_cpp_174,tool_out,tool,out,4,18, query,0.04976070299744606
codecontests_cpp_174,tool_out,tool,out,5,150, below,0.033071234822273254
codecontests_cpp_174,no_tool_out,no_tool,out,1,236,assistant,0.05755425989627838
codecontests_cpp_174,no_tool_out,no_tool,out,2,241,\n\n,0.0543927364051342
codecontests_cpp_174,no_tool_out,no_tool,out,3,18, query,0.05371004715561867
codecontests_cpp_174,no_tool_out,no_tool,out,4,136, the,0.039338141679763794
codecontests_cpp_174,no_tool_out,no_tool,out,5,150, below,0.03571897745132446
codecontests_cpp_174,tool_manually,tool,manually,1,237,assistant,0.057899463921785355
codecontests_cpp_174,tool_manually,tool,manually,2,18, query,0.05654069781303406
codecontests_cpp_174,tool_manually,tool,manually,3,242,\n\n,0.053860314190387726
codecontests_cpp_174,tool_manually,tool,manually,4,137, the,0.03716781362891197
codecontests_cpp_174,tool_manually,tool,manually,5,151, below,0.030132630839943886
codecontests_cpp_174,no_tool_manually,no_tool,manually,1,237,assistant,0.056248538196086884
codecontests_cpp_174,no_tool_manually,no_tool,manually,2,18, query,0.056200336664915085
codecontests_cpp_174,no_tool_manually,no_tool,manually,3,242,\n\n,0.052699144929647446
codecontests_cpp_174,no_tool_manually,no_tool,manually,4,137, the,0.040690213441848755
codecontests_cpp_174,no_tool_manually,no_tool,manually,5,151, below,0.029905498027801514
codecontests_cpp_174,tool_properly,tool,properly,1,238,assistant,0.0593360960483551
codecontests_cpp_174,tool_properly,tool,properly,2,18, query,0.05748913437128067
codecontests_cpp_174,tool_properly,tool,properly,3,243,\n\n,0.05447983369231224
codecontests_cpp_174,tool_properly,tool,properly,4,8, call,0.02969975583255291
codecontests_cpp_174,tool_properly,tool,properly,5,38,"{""",0.029068438336253166
codecontests_cpp_174,no_tool_properly,no_tool,properly,1,238,assistant,0.058134980499744415
codecontests_cpp_174,no_tool_properly,no_tool,properly,2,18, query,0.05648607760667801
codecontests_cpp_174,no_tool_properly,no_tool,properly,3,243,\n\n,0.053970787674188614
codecontests_cpp_174,no_tool_properly,no_tool,properly,4,8, call,0.02915782295167446
codecontests_cpp_174,no_tool_properly,no_tool,properly,5,38,"{""",0.029075589030981064
codecontests_java_174,original_clean,tool,original,1,236,\n\n,0.061525650322437286
codecontests_java_174,original_clean,tool,original,2,18, query,0.057238928973674774
codecontests_java_174,original_clean,tool,original,3,231,assistant,0.05518917366862297
codecontests_java_174,original_clean,tool,original,4,150, below,0.03345327824354172
codecontests_java_174,original_clean,tool,original,5,38,"{""",0.030925048515200615
codecontests_java_174,original_corrupt,no_tool,original,1,136, the,0.09938934445381165
codecontests_java_174,original_corrupt,no_tool,original,2,18, query,0.05252406746149063
codecontests_java_174,original_corrupt,no_tool,original,3,236,\n\n,0.05138814449310303
codecontests_java_174,original_corrupt,no_tool,original,4,231,assistant,0.04693660885095596
codecontests_java_174,original_corrupt,no_tool,original,5,135,ise,0.038199301809072495
codecontests_java_174,tool_out,tool,out,1,236,\n\n,0.05560459569096565
