sample_id,head,span,rescue_ratio,decision_score,top1_success
apps_python_195,L17H2,file_target,0.04790419161676647,-4.95989990234375,False
apps_python_195,L17H2,tail_suffix,0.041916167664670656,-4.999385833740234,False
apps_python_195,L17H2,task_body,-0.05389221556886228,-5.4915771484375,False
apps_python_195,L17H8,lead_phrase,0.07784431137724551,-4.80987548828125,False
apps_python_195,L17H8,function_body_anchor,0.017964071856287425,-5.1216888427734375,False
apps_python_195,L17H8,file_target,0.0,-5.215240478515625,False
apps_python_195,L17H8,tail_suffix,0.0658682634730539,-4.874542236328125,False
apps_python_195,L17H8,task_body,-0.023952095808383235,-5.34075927734375,False
apps_python_195,L20H5,lead_phrase,0.0658682634730539,-4.8749680519104,False
apps_python_195,L20H5,function_body_anchor,0.017964071856287425,-5.1211395263671875,False
apps_python_195,L20H5,file_target,0.059880239520958084,-4.90380859375,False
apps_python_195,L20H5,tail_suffix,0.0658682634730539,-4.874385833740234,False
apps_python_195,L20H5,task_body,0.07784431137724551,-4.809783935546875,False
codecontests_cpp_195,L2H14,lead_phrase,-0.3277310924369748,-4.9290771484375,False
codecontests_cpp_195,L2H14,function_body_anchor,-0.14285714285714285,-4.2462158203125,False
codecontests_cpp_195,L2H14,file_target,-0.11764705882352941,-4.155498504638672,False
codecontests_cpp_195,L2H14,tail_suffix,-0.21008403361344538,-4.494903564453125,False
codecontests_cpp_195,L2H14,task_body,-0.20168067226890757,-4.4661712646484375,False
codecontests_cpp_195,L16H8,lead_phrase,-0.06302521008403361,-3.9534969329833984,False
codecontests_cpp_195,L16H8,function_body_anchor,0.07983193277310924,-3.4203643798828125,False
codecontests_cpp_195,L16H8,file_target,0.029411764705882353,-3.60858154296875,False
codecontests_cpp_195,L16H8,tail_suffix,-0.08403361344537816,-4.0306549072265625,False
codecontests_cpp_195,L16H8,task_body,-0.029411764705882353,-3.828561782836914,False
codecontests_cpp_195,L17H2,lead_phrase,-0.029411764705882353,-3.828357696533203,False
codecontests_cpp_195,L17H2,function_body_anchor,-0.06302521008403361,-3.9516754150390625,False
codecontests_cpp_195,L17H2,file_target,-0.11764705882352941,-4.155052185058594,False
codecontests_cpp_195,L17H2,tail_suffix,-0.06302521008403361,-3.953655242919922,False
codecontests_cpp_195,L17H2,task_body,-0.029411764705882353,-3.828603744506836,False
codecontests_cpp_195,L17H8,lead_phrase,-0.15126050420168066,-4.280029296875,False
codecontests_cpp_195,L17H8,function_body_anchor,-0.08403361344537816,-4.030590057373047,False
codecontests_cpp_195,L17H8,file_target,-0.08403361344537816,-4.030723571777344,False
codecontests_cpp_195,L17H8,tail_suffix,-0.037815126050420166,-3.8582382202148438,False
codecontests_cpp_195,L17H8,task_body,0.058823529411764705,-3.5000593662261963,False
codecontests_cpp_195,L20H5,lead_phrase,-0.029411764705882353,-3.8276615142822266,False
codecontests_cpp_195,L20H5,function_body_anchor,0.05042016806722689,-3.5306053161621094,False
codecontests_cpp_195,L20H5,file_target,-0.08403361344537816,-4.030612945556641,False
codecontests_cpp_195,L20H5,tail_suffix,-0.029411764705882353,-3.8275604248046875,False
codecontests_cpp_195,L20H5,task_body,-0.08403361344537816,-4.030391693115234,False
codecontests_java_195,L2H14,lead_phrase,0.00510204081632653,-12.187044143676758,False
codecontests_java_195,L2H14,function_body_anchor,-0.02040816326530612,-12.499122619628906,False
codecontests_java_195,L2H14,file_target,-0.061224489795918366,-12.995513916015625,False
codecontests_java_195,L2H14,tail_suffix,-0.0663265306122449,-13.058197021484375,False
codecontests_java_195,L2H14,task_body,-0.0663265306122449,-13.060195922851562,False
codecontests_java_195,L16H8,lead_phrase,0.02040816326530612,-12.000226974487305,False
codecontests_java_195,L16H8,function_body_anchor,-0.00510204081632653,-12.312108993530273,False
codecontests_java_195,L16H8,file_target,0.025510204081632654,-11.937302589416504,False
codecontests_java_195,L16H8,tail_suffix,0.09183673469387756,-11.121749877929688,False
codecontests_java_195,L16H8,task_body,0.0,-12.247528076171875,False
codecontests_java_195,L17H2,lead_phrase,0.015306122448979591,-12.06248140335083,False
codecontests_java_195,L17H2,function_body_anchor,0.025510204081632654,-11.937675476074219,False
codecontests_java_195,L17H2,file_target,0.07653061224489796,-11.312625885009766,False
codecontests_java_195,L17H2,tail_suffix,0.02040816326530612,-11.998771667480469,False
codecontests_java_195,L17H2,task_body,0.0,-12.250028848648071,False
codecontests_java_195,L17H8,lead_phrase,0.02040816326530612,-12.000391006469727,False
codecontests_java_195,L17H8,function_body_anchor,0.04591836734693878,-11.687621593475342,False
codecontests_java_195,L17H8,file_target,0.025510204081632654,-11.937885284423828,False
codecontests_java_195,L17H8,tail_suffix,0.04591836734693878,-11.686786651611328,False
codecontests_java_195,L17H8,task_body,0.00510204081632653,-12.187437057495117,False
codecontests_java_195,L20H5,lead_phrase,0.02040816326530612,-12.00045394897461,False
codecontests_java_195,L20H5,function_body_anchor,0.05102040816326531,-11.625001229345798,False
codecontests_java_195,L20H5,file_target,0.04081632653061224,-11.749176025390625,False
codecontests_java_195,L20H5,tail_suffix,0.030612244897959183,-11.875465393066406,False
codecontests_java_195,L20H5,task_body,0.0663265306122449,-11.437746047973633,False
apps_python_196,L2H14,lead_phrase,0.2544642857142857,-2.5963134765625,False
apps_python_196,L2H14,function_body_anchor,0.2544642857142857,-2.59698486328125,False
apps_python_196,L2H14,file_target,0.19196428571428573,-2.82110595703125,False
apps_python_196,L2H14,tail_suffix,0.19196428571428573,-2.821014404296875,False
apps_python_196,L2H14,task_body,0.19196428571428573,-2.82110595703125,False
apps_python_196,L16H8,lead_phrase,0.12946428571428573,-3.043914794921875,False
apps_python_196,L16H8,function_body_anchor,0.026785714285714284,-3.4062418341636658,False
apps_python_196,L16H8,file_target,0.026785714285714284,-3.4059391021728516,False
apps_python_196,L16H8,tail_suffix,0.19196428571428573,-2.82122802734375,False
apps_python_196,L16H8,task_body,0.09375,-3.1704635620117188,False
apps_python_196,L17H2,lead_phrase,-0.03571428571428571,-3.6247196197509766,False
apps_python_196,L17H2,function_body_anchor,0.0,-3.4996280670166016,False
apps_python_196,L17H2,file_target,0.026785714285714284,-3.4060869216918945,False
apps_python_196,L17H2,tail_suffix,0.03125,-3.390157699584961,False
apps_python_196,L17H2,task_body,0.0,-3.5000219345092773,False
apps_python_196,L17H8,lead_phrase,-0.03571428571428571,-3.6246166229248047,False
apps_python_196,L17H8,function_body_anchor,0.026785714285714284,-3.4058265686035156,False
apps_python_196,L17H8,file_target,0.0625,-3.2802963256835938,False
apps_python_196,L17H8,tail_suffix,0.0,-3.500284194946289,False
apps_python_196,L17H8,task_body,0.0,-3.50014591217041,False
apps_python_196,L20H5,lead_phrase,-0.03571428571428571,-3.6249423027038574,False
apps_python_196,L20H5,function_body_anchor,-0.03571428571428571,-3.624797821044922,False
apps_python_196,L20H5,file_target,0.026785714285714284,-3.4059200286865234,False
apps_python_196,L20H5,tail_suffix,0.0,-3.500044584274292,False
apps_python_196,L20H5,task_body,0.0,-3.5001063346862793,False
codecontests_java_196,L2H14,lead_phrase,-0.030303030303030304,-4.2470245361328125,False
codecontests_java_196,L2H14,function_body_anchor,-0.030303030303030304,-4.248924255371094,False
codecontests_java_196,L2H14,file_target,0.0,-4.121337890625,False
codecontests_java_196,L2H14,tail_suffix,0.08712121212121213,-3.7632904052734375,False
codecontests_java_196,L2H14,task_body,0.06060606060606061,-3.870697021484375,False
codecontests_java_196,L16H8,lead_phrase,0.08712121212121213,-3.7632904052734375,False
codecontests_java_196,L16H8,function_body_anchor,0.030303030303030304,-3.9984283447265625,False
codecontests_java_196,L16H8,file_target,0.11742424242424243,-3.637664794921875,False
codecontests_java_196,L16H8,tail_suffix,-0.030303030303030304,-4.248565673828125,False
codecontests_java_196,L16H8,task_body,0.14772727272727273,-3.51165771484375,False
codecontests_java_196,L17H2,lead_phrase,0.05303030303030303,-3.90411376953125,False
codecontests_java_196,L17H2,function_body_anchor,-0.06060606060606061,-4.373138427734375,False
codecontests_java_196,L17H2,file_target,0.030303030303030304,-3.9988174438476562,False
codecontests_java_196,L17H2,tail_suffix,0.06060606060606061,-3.873291015625,False
codecontests_java_196,L17H2,task_body,-0.030303030303030304,-4.248664855957031,False
codecontests_java_196,L17H8,lead_phrase,0.07954545454545454,-3.79473876953125,False
codecontests_java_196,L17H8,function_body_anchor,0.030303030303030304,-3.9990921020507812,False
codecontests_java_196,L17H8,file_target,-0.030303030303030304,-4.248649597167969,False
codecontests_java_196,L17H8,tail_suffix,-0.030303030303030304,-4.249267578125,False
codecontests_java_196,L17H8,task_body,0.08712121212121213,-3.7641983032226562,False
codecontests_java_196,L20H5,lead_phrase,0.030303030303030304,-3.998992919921875,False
codecontests_java_196,L20H5,function_body_anchor,0.08712121212121213,-3.763397216796875,False
codecontests_java_196,L20H5,file_target,0.0,-4.123931884765625,False
codecontests_java_196,L20H5,tail_suffix,0.05303030303030303,-3.9045486450195312,False
codecontests_java_196,L20H5,task_body,0.0,-4.124092102050781,False
apps_python_197,L2H14,lead_phrase,0.0963855421686747,-3.510345458984375,False
apps_python_197,L2H14,function_body_anchor,0.024096385542168676,-3.797008514404297,False
apps_python_197,L2H14,file_target,-0.23694779116465864,-4.8088226318359375,False
apps_python_197,L2H14,tail_suffix,-0.14859437751004015,-4.462921142578125,False
apps_python_197,L2H14,task_body,-0.03614457831325301,-4.029594421386719,False
apps_python_197,L16H8,lead_phrase,-0.060240963855421686,-4.12078857421875,False
apps_python_197,L16H8,function_body_anchor,-0.12449799196787148,-4.36376953125,False
apps_python_197,L16H8,file_target,-0.060240963855421686,-4.120819091796875,False
apps_python_197,L16H8,tail_suffix,-0.01606425702811245,-3.948699951171875,False
apps_python_197,L16H8,task_body,-0.028112449799196786,-3.9999868273735046,False
apps_python_197,L17H2,lead_phrase,-0.03614457831325301,-4.0301055908203125,False
apps_python_197,L17H2,function_body_anchor,-0.05220883534136546,-4.0941925048828125,False
apps_python_197,L17H2,file_target,-0.028112449799196786,-4.000568389892578,False
apps_python_197,L17H2,tail_suffix,-0.09236947791164658,-4.245819091796875,False
apps_python_197,L17H2,task_body,-0.17269076305220885,-4.55682373046875,False
apps_python_197,L17H8,lead_phrase,-0.028112449799196786,-3.9999313354492188,False
apps_python_197,L17H8,function_body_anchor,-0.11646586345381527,-4.3414154052734375,False
apps_python_197,L17H8,file_target,-0.09236947791164658,-4.246734619140625,False
apps_python_197,L17H8,tail_suffix,-0.060240963855421686,-4.12060546875,False
apps_python_197,L17H8,task_body,-0.09236947791164658,-4.2480010986328125,False
apps_python_197,L20H5,lead_phrase,-0.03614457831325301,-4.030361175537109,False
apps_python_197,L20H5,function_body_anchor,-0.01606425702811245,-3.9488525390625,False
apps_python_197,L20H5,file_target,-0.060240963855421686,-4.1240386962890625,False
apps_python_197,L20H5,tail_suffix,-0.008032128514056224,-3.9215164184570312,False
apps_python_197,L20H5,task_body,-0.09236947791164658,-4.24884033203125,False
codecontests_cpp_197,L2H14,lead_phrase,-0.0783132530120482,-2.79559326171875,False
codecontests_cpp_197,L2H14,function_body_anchor,-0.16265060240963855,-3.01123046875,False
codecontests_cpp_197,L2H14,file_target,-0.12048192771084337,-2.9034576416015625,False
codecontests_cpp_197,L2H14,tail_suffix,0.16265060240963855,-2.166015625,False
codecontests_cpp_197,L2H14,task_body,-0.04216867469879518,-2.7006988525390625,False
codecontests_cpp_197,L16H8,lead_phrase,-0.0783132530120482,-2.7954330444335938,False
codecontests_cpp_197,L16H8,function_body_anchor,-0.16265060240963855,-3.01141357421875,False
codecontests_cpp_197,L16H8,file_target,-0.12048192771084337,-2.903778076171875,False
codecontests_cpp_197,L16H8,tail_suffix,-0.04216867469879518,-2.7010345458984375,False
codecontests_cpp_197,L16H8,task_body,-0.03614457831325301,-2.686920166015625,False
codecontests_cpp_197,L17H2,lead_phrase,-0.20481927710843373,-3.118621826171875,False
codecontests_cpp_197,L17H2,function_body_anchor,-0.04216867469879518,-2.702749252319336,False
codecontests_cpp_197,L17H2,file_target,-0.0783132530120482,-2.7959518432617188,False
codecontests_cpp_197,L17H2,tail_suffix,-0.04216867469879518,-2.702503204345703,False
codecontests_cpp_197,L17H2,task_body,-0.12048192771084337,-2.9033966064453125,False
codecontests_cpp_197,L17H8,lead_phrase,-0.08433734939759036,-2.810516357421875,False
codecontests_cpp_197,L17H8,function_body_anchor,-0.0783132530120482,-2.7956085205078125,False
codecontests_cpp_197,L17H8,file_target,-0.04216867469879518,-2.7020034790039062,False
codecontests_cpp_197,L17H8,tail_suffix,-0.08433734939759036,-2.8106231689453125,False
codecontests_cpp_197,L17H8,task_body,-0.04216867469879518,-2.7024383544921875,False
codecontests_cpp_197,L20H5,lead_phrase,-0.0783132530120482,-2.7959976196289062,False
codecontests_cpp_197,L20H5,function_body_anchor,-0.03614457831325301,-2.687145233154297,False
codecontests_cpp_197,L20H5,file_target,-0.12048192771084337,-2.903564453125,False
codecontests_cpp_197,L20H5,tail_suffix,0.0,-2.5938901901245117,False
codecontests_cpp_197,L20H5,task_body,-0.04216867469879518,-2.7026920318603516,False
codecontests_java_197,L2H14,lead_phrase,-0.06030150753768844,-6.5899658203125,False
codecontests_java_197,L2H14,function_body_anchor,-0.18090452261306533,-7.337615966796875,False
codecontests_java_197,L2H14,file_target,-0.10552763819095477,-6.8729248046875,False
codecontests_java_197,L2H14,tail_suffix,-0.135678391959799,-7.05615234375,False
codecontests_java_197,L2H14,task_body,-0.06532663316582915,-6.620819091796875,False
codecontests_java_197,L16H8,lead_phrase,-0.05527638190954774,-6.5625010803341866,False
codecontests_java_197,L16H8,function_body_anchor,-0.01507537688442211,-6.3107757568359375,False
codecontests_java_197,L16H8,file_target,-0.06030150753768844,-6.5911712646484375,False
codecontests_java_197,L16H8,tail_suffix,0.11557788944723618,-5.495635986328125,False
codecontests_java_197,L16H8,task_body,-0.01507537688442211,-6.311931610107422,False
codecontests_java_197,L17H2,lead_phrase,0.010050251256281407,-6.154579162597656,False
codecontests_java_197,L17H2,function_body_anchor,-0.005025125628140704,-6.2489471435546875,False
codecontests_java_197,L17H2,file_target,-0.035175879396984924,-6.437548637390137,False
codecontests_java_197,L17H2,tail_suffix,-0.010050251256281407,-6.279655456542969,False
codecontests_java_197,L17H2,task_body,-0.035175879396984924,-6.436920166015625,False
codecontests_java_197,L17H8,lead_phrase,-0.020100502512562814,-6.341941833496094,False
codecontests_java_197,L17H8,function_body_anchor,-0.04522613065326633,-6.498687744140625,False
codecontests_java_197,L17H8,file_target,-0.05025125628140704,-6.525482177734375,False
codecontests_java_197,L17H8,tail_suffix,0.08542713567839195,-5.687533617019653,False
codecontests_java_197,L17H8,task_body,-0.06030150753768844,-6.591819763183594,False
codecontests_java_197,L20H5,lead_phrase,-0.035175879396984924,-6.437684059143066,False
codecontests_java_197,L20H5,function_body_anchor,0.020100502512562814,-6.09400749206543,False
codecontests_java_197,L20H5,file_target,0.0,-6.2174224853515625,False
codecontests_java_197,L20H5,tail_suffix,-0.005025125628140704,-6.248939514160156,False
codecontests_java_197,L20H5,task_body,-0.01507537688442211,-6.3124542236328125,False
apps_python_198,L2H14,lead_phrase,-0.3651685393258427,-3.78485107421875,False
apps_python_198,L2H14,function_body_anchor,-0.07303370786516854,-2.9824981689453125,False
apps_python_198,L2H14,file_target,-0.1797752808988764,-3.2762451171875,False
apps_python_198,L2H14,tail_suffix,-0.05056179775280899,-2.920745849609375,False
apps_python_198,L2H14,task_body,-0.011235955056179775,-2.8113632202148438,False
apps_python_198,L16H8,lead_phrase,0.028089887640449437,-2.702594757080078,False
apps_python_198,L16H8,function_body_anchor,-0.07303370786516854,-2.982879638671875,False
apps_python_198,L16H8,file_target,0.02247191011235955,-2.716583251953125,False
apps_python_198,L16H8,tail_suffix,-0.05056179775280899,-2.9208755493164062,False
apps_python_198,L16H8,task_body,-0.15168539325842698,-3.198089599609375,False
apps_python_198,L17H2,lead_phrase,0.06179775280898876,-2.6076126098632812,False
apps_python_198,L17H2,function_body_anchor,-0.10674157303370786,-3.0769424438476562,False
apps_python_198,L17H2,file_target,-0.03932584269662921,-2.8896865844726562,False
apps_python_198,L17H2,tail_suffix,-0.10674157303370786,-3.07659912109375,False
apps_python_198,L17H2,task_body,-0.07865168539325842,-2.997894287109375,False
apps_python_198,L17H8,lead_phrase,0.028089887640449437,-2.7023239135742188,False
apps_python_198,L17H8,function_body_anchor,0.028089887640449437,-2.7023162841796875,False
apps_python_198,L17H8,file_target,-0.05056179775280899,-2.9205703735351562,False
apps_python_198,L17H8,tail_suffix,0.028089887640449437,-2.7020187377929688,False
apps_python_198,L17H8,task_body,0.06741573033707865,-2.5923614501953125,False
apps_python_198,L20H5,lead_phrase,0.028089887640449437,-2.702472686767578,False
apps_python_198,L20H5,function_body_anchor,0.07303370786516854,-2.5767974853515625,False
apps_python_198,L20H5,file_target,0.0,-2.7810001373291016,False
apps_python_198,L20H5,tail_suffix,0.028089887640449437,-2.7025108337402344,False
apps_python_198,L20H5,task_body,0.028089887640449437,-2.702791213989258,False
codecontests_java_198,L2H14,lead_phrase,0.02074688796680498,-7.3656005859375,False
codecontests_java_198,L2H14,function_body_anchor,0.11203319502074689,-6.68475341796875,False
codecontests_java_198,L2H14,file_target,0.02074688796680498,-7.374031066894531,False
codecontests_java_198,L2H14,tail_suffix,0.07883817427385892,-6.935783386230469,False
codecontests_java_198,L2H14,task_body,0.07883817427385892,-6.9358673095703125,False
codecontests_java_198,L16H8,lead_phrase,0.07468879668049792,-6.967460632324219,False
codecontests_java_198,L16H8,function_body_anchor,-0.016597510373443983,-7.654998779296875,False
codecontests_java_198,L16H8,file_target,0.012448132780082987,-7.436187744140625,False
codecontests_java_198,L16H8,tail_suffix,-0.016597510373443983,-7.6544952392578125,False
codecontests_java_198,L16H8,task_body,0.1078838174273859,-6.716987609863281,False
codecontests_java_198,L17H2,lead_phrase,-0.06224066390041494,-7.999732971191406,False
codecontests_java_198,L17H2,function_body_anchor,-0.016597510373443983,-7.656131744384766,False
codecontests_java_198,L17H2,file_target,-0.03319502074688797,-7.78070068359375,False
codecontests_java_198,L17H2,tail_suffix,-0.04149377593360996,-7.84210205078125,False
codecontests_java_198,L17H2,task_body,-0.1037344398340249,-8.310501098632812,False
codecontests_java_198,L17H8,lead_phrase,-0.016597510373443983,-7.655878067016602,False
codecontests_java_198,L17H8,function_body_anchor,-0.04979253112033195,-7.90380859375,False
codecontests_java_198,L17H8,file_target,-0.04979253112033195,-7.9055328369140625,False
codecontests_java_198,L17H8,tail_suffix,-0.04979253112033195,-7.901153564453125,False
codecontests_java_198,L17H8,task_body,-0.04979253112033195,-7.9042510986328125,False
codecontests_java_198,L20H5,lead_phrase,-0.016597510373443983,-7.655326843261719,False
codecontests_java_198,L20H5,function_body_anchor,0.0,-7.52825927734375,False
codecontests_java_198,L20H5,file_target,0.0,-7.5286865234375,False
codecontests_java_198,L20H5,tail_suffix,0.0,-7.530067443847656,False
codecontests_java_198,L20H5,task_body,0.04979253112033195,-7.1549835205078125,False
apps_python_199,L2H14,lead_phrase,-0.109375,-3.3260955810546875,False
apps_python_199,L2H14,function_body_anchor,-0.3229166666666667,-3.95867919921875,False
apps_python_199,L2H14,file_target,-0.22395833333333334,-3.66314697265625,False
apps_python_199,L2H14,tail_suffix,0.0625,-2.8094635009765625,False
apps_python_199,L2H14,task_body,0.03125,-2.9056968688964844,False
apps_python_199,L16H8,lead_phrase,0.03125,-2.9057159423828125,False
apps_python_199,L16H8,function_body_anchor,-0.14583333333333334,-3.4343109130859375,False
apps_python_199,L16H8,file_target,-0.041666666666666664,-3.1243019104003906,False
apps_python_199,L16H8,tail_suffix,-0.07291666666666667,-3.217853546142578,False
apps_python_199,L16H8,task_body,-0.041666666666666664,-3.124868392944336,False
apps_python_199,L17H2,lead_phrase,0.0,-3.000152587890625,False
apps_python_199,L17H2,function_body_anchor,-0.109375,-3.3266220092773438,False
apps_python_199,L17H2,file_target,-0.041666666666666664,-3.124225616455078,False
apps_python_199,L17H2,tail_suffix,0.0,-2.999715805053711,False
apps_python_199,L17H2,task_body,-0.14583333333333334,-3.434906005859375,False
apps_python_199,L17H8,lead_phrase,0.03125,-2.9040069580078125,False
apps_python_199,L17H8,function_body_anchor,-0.07291666666666667,-3.218189239501953,False
apps_python_199,L17H8,file_target,-0.041666666666666664,-3.1243133544921875,False
apps_python_199,L17H8,tail_suffix,-0.14583333333333334,-3.43341064453125,False
apps_python_199,L17H8,task_body,0.03125,-2.9048538208007812,False
apps_python_199,L20H5,lead_phrase,-0.041666666666666664,-3.1248812675476074,False
apps_python_199,L20H5,function_body_anchor,0.0,-3.0001516342163086,False
apps_python_199,L20H5,file_target,0.0,-2.9999582767486572,False
apps_python_199,L20H5,tail_suffix,0.036458333333333336,-2.8904542922973633,False
apps_python_199,L20H5,task_body,-0.041666666666666664,-3.124755859375,False
codecontests_cpp_199,L2H14,lead_phrase,-0.5266666666666666,-3.538818359375,False
codecontests_cpp_199,L2H14,function_body_anchor,-0.2866666666666667,-3.00067138671875,False
codecontests_cpp_199,L2H14,file_target,-0.4266666666666667,-3.3143310546875,False
codecontests_cpp_199,L2H14,tail_suffix,0.006666666666666667,-2.3267288208007812,False
codecontests_cpp_199,L2H14,task_body,-0.54,-3.567626953125,False
codecontests_cpp_199,L16H8,lead_phrase,0.0,-2.3428993225097656,False
codecontests_cpp_199,L16H8,function_body_anchor,-0.22666666666666666,-2.865966796875,False
codecontests_cpp_199,L16H8,file_target,-0.08666666666666667,-2.5456695556640625,False
codecontests_cpp_199,L16H8,tail_suffix,-0.18,-2.7584228515625,False
codecontests_cpp_199,L16H8,task_body,-0.09333333333333334,-2.56097412109375,False
codecontests_cpp_199,L17H2,lead_phrase,-0.04,-2.436717987060547,False
codecontests_cpp_199,L17H2,function_body_anchor,-0.13333333333333333,-2.652069091796875,False
codecontests_cpp_199,L17H2,file_target,0.0,-2.3426055908203125,False
codecontests_cpp_199,L17H2,tail_suffix,-0.08666666666666667,-2.5458755493164062,False
codecontests_cpp_199,L17H2,task_body,-0.04666666666666667,-2.451995849609375,False
codecontests_cpp_199,L17H8,lead_phrase,0.09333333333333334,-2.1233291625976562,False
codecontests_cpp_199,L17H8,function_body_anchor,-0.13333333333333333,-2.6523895263671875,False
codecontests_cpp_199,L17H8,file_target,0.006666666666666667,-2.3285255432128906,False
codecontests_cpp_199,L17H8,tail_suffix,-0.13333333333333333,-2.650909423828125,False
codecontests_cpp_199,L17H8,task_body,0.09333333333333334,-2.1234283447265625,False
codecontests_cpp_199,L20H5,lead_phrase,0.0,-2.343632698059082,False
codecontests_cpp_199,L20H5,function_body_anchor,0.09333333333333334,-2.122344970703125,False
codecontests_cpp_199,L20H5,file_target,0.0,-2.342529296875,False
codecontests_cpp_199,L20H5,tail_suffix,0.05333333333333334,-2.217987060546875,False
codecontests_cpp_199,L20H5,task_body,0.006666666666666667,-2.328542709350586,False
codecontests_java_199,L2H14,lead_phrase,0.07723577235772358,-7.091880798339844,False
codecontests_java_199,L2H14,function_body_anchor,-0.13008130081300814,-8.685928344726562,False
codecontests_java_199,L2H14,file_target,0.012195121951219513,-7.592216491699219,False
codecontests_java_199,L2H14,tail_suffix,0.032520325203252036,-7.4364471435546875,False
codecontests_java_199,L2H14,task_body,-0.04878048780487805,-8.060958862304688,False
codecontests_java_199,L16H8,lead_phrase,0.06504065040650407,-7.187765121459961,False
codecontests_java_199,L16H8,function_body_anchor,0.07723577235772358,-7.0924530029296875,False
codecontests_java_199,L16H8,file_target,-0.02032520325203252,-7.8419342041015625,False
codecontests_java_199,L16H8,tail_suffix,0.07317073170731707,-7.1219024658203125,False
codecontests_java_199,L16H8,task_body,0.032520325203252036,-7.436431884765625,False
codecontests_java_199,L17H2,lead_phrase,0.04878048780487805,-7.310951232910156,False
codecontests_java_199,L17H2,function_body_anchor,0.032520325203252036,-7.437560081481934,False
codecontests_java_199,L17H2,file_target,0.06504065040650407,-7.187068939208984,False
codecontests_java_199,L17H2,tail_suffix,0.032520325203252036,-7.437076568603516,False
codecontests_java_199,L17H2,task_body,-0.10569105691056911,-8.4962158203125,False
codecontests_java_199,L17H8,lead_phrase,0.028455284552845527,-7.465728759765625,False
codecontests_java_199,L17H8,function_body_anchor,0.032520325203252036,-7.4363861083984375,False
codecontests_java_199,L17H8,file_target,0.0,-7.6861572265625,False
codecontests_java_199,L17H8,tail_suffix,0.012195121951219513,-7.590728759765625,False
codecontests_java_199,L17H8,task_body,-0.06504065040650407,-8.18353271484375,False
codecontests_java_199,L20H5,lead_phrase,0.0,-7.6861724853515625,False
codecontests_java_199,L20H5,function_body_anchor,0.04878048780487805,-7.310920715332031,False
codecontests_java_199,L20H5,file_target,0.04878048780487805,-7.312277793884277,False
codecontests_java_199,L20H5,tail_suffix,-0.02032520325203252,-7.842884063720703,False
codecontests_java_199,L20H5,task_body,-0.02032520325203252,-7.843294143676758,False
apps_python_200,L2H14,lead_phrase,0.1125,-4.436992645263672,False
apps_python_200,L2H14,function_body_anchor,0.14375,-4.274993896484375,False
apps_python_200,L2H14,file_target,0.1,-4.495819091796875,False
apps_python_200,L2H14,tail_suffix,0.0,-5.0011138916015625,False
apps_python_200,L2H14,task_body,-0.03125,-5.150726318359375,False
apps_python_200,L16H8,lead_phrase,0.0125,-4.9375234842300415,False
apps_python_200,L16H8,function_body_anchor,-0.00625,-5.0286712646484375,False
apps_python_200,L16H8,file_target,-0.11875,-5.58856201171875,False
apps_python_200,L16H8,tail_suffix,0.0,-5.001220703125,False
apps_python_200,L16H8,task_body,-0.00625,-5.030364990234375,False
apps_python_200,L17H2,lead_phrase,-0.00625,-5.030204772949219,False
apps_python_200,L17H2,function_body_anchor,-0.025,-5.12628173828125,False
apps_python_200,L17H2,file_target,-0.025,-5.123565673828125,False
apps_python_200,L17H2,tail_suffix,-0.06875,-5.34515380859375,False
apps_python_200,L17H2,task_body,0.025,-4.873786926269531,False
apps_python_200,L17H8,lead_phrase,0.01875,-4.9066162109375,False
apps_python_200,L17H8,function_body_anchor,0.01875,-4.905597686767578,False
apps_python_200,L17H8,file_target,-0.06875,-5.343410491943359,False
apps_python_200,L17H8,tail_suffix,-0.06875,-5.3423614501953125,False
apps_python_200,L17H8,task_body,0.0125,-4.937527537345886,False
apps_python_200,L20H5,lead_phrase,0.0,-4.9990997314453125,False
apps_python_200,L20H5,function_body_anchor,0.0,-4.99989128112793,False
apps_python_200,L20H5,file_target,0.01875,-4.905345916748047,False
apps_python_200,L20H5,tail_suffix,-0.00625,-5.03021240234375,False
apps_python_200,L20H5,task_body,-0.025,-5.1250834465026855,False
codecontests_cpp_200,L2H14,lead_phrase,0.047619047619047616,-4.373283386230469,False
codecontests_cpp_200,L2H14,function_body_anchor,0.02040816326530612,-4.498573303222656,False
codecontests_cpp_200,L2H14,file_target,0.047619047619047616,-4.373435974121094,False
codecontests_cpp_200,L2H14,tail_suffix,0.07482993197278912,-4.248207092285156,False
codecontests_cpp_200,L2H14,task_body,0.07482993197278912,-4.24761962890625,False
codecontests_cpp_200,L16H8,lead_phrase,0.07482993197278912,-4.248115539550781,False
codecontests_cpp_200,L16H8,function_body_anchor,0.05442176870748299,-4.343231201171875,False
codecontests_cpp_200,L16H8,file_target,0.0,-4.5929412841796875,False
codecontests_cpp_200,L16H8,tail_suffix,0.02040816326530612,-4.498558044433594,False
codecontests_cpp_200,L16H8,task_body,0.10204081632653061,-4.122528076171875,False
codecontests_cpp_200,L17H2,lead_phrase,0.1292517006802721,-3.9969024658203125,False
codecontests_cpp_200,L17H2,function_body_anchor,0.07482993197278912,-4.248046875,False
codecontests_cpp_200,L17H2,file_target,0.05442176870748299,-4.343347549438477,False
codecontests_cpp_200,L17H2,tail_suffix,0.02040816326530612,-4.498710632324219,False
